FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
26143121	SHARK, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Shark_baked_or_broiled_fat_not_added_in_cooking	Shark, baked or broiled, fat not added in cooking	0	26143121.0
26143130	SHARK, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Shark_coated_baked_or_broiled_fat_added_in_cooking	Shark, coated, baked or broiled, fat added in cooking	0	26143130.0
26143131	SHARK, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Shark_coated_baked_or_broiled_fat_not_added_in_cooking	Shark, coated, baked or broiled, fat not added in cooking	0	26143131.0
26143140	SHARK, COATED, FRIED	Shark_coated_fried	Shark, coated, fried	0	26143140.0
26143160	SHARK, STEAMED OR POACHED	Shark_steamed_or_poached	Shark, steamed or poached	0	26143160.0
26147110	STURGEON, COOKED, NS AS TO COOKING METHOD	Sturgeon_cooked_NS_as_to_cooking_method	Sturgeon, cooked, NS as to cooking method	0	26147110.0
26147120	STURGEON, BAKED OR BROILED, FAT ADDED IN COOKING	Sturgeon_baked_or_broiled_fat_added_in_cooking	Sturgeon, baked or broiled, fat added in cooking	0	26147120.0
26147130	STURGEON, STEAMED	Sturgeon_steamed	Sturgeon, steamed	0	26147130.0
26147140	STURGEON, COATED, FRIED	Sturgeon_coated_fried	Sturgeon, coated, fried	0	26147140.0
26147190	STURGEON, SMOKED	Sturgeon_smoked	Sturgeon, smoked	0	26147190.0
26149110	SWORDFISH, COOKED, NS AS TO COOKING METHOD	Swordfish_cooked_NS_as_to_cooking_method	Swordfish, cooked, NS as to cooking method	0	26149110.0
26149120	SWORDFISH, BAKED OR BROILED, FAT ADDED IN COOKING	Swordfish_baked_or_broiled_fat_added_in_cooking	Swordfish, baked or broiled, fat added in cooking	0	26149120.0
26149121	SWORDFISH, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Swordfish_baked_or_broiled_fat_not_added_in_cooking	Swordfish, baked or broiled, fat not added in cooking	0	26149121.0
26149130	SWORDFISH, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Swordfish_coated_baked_or_broiled_fat_added_in_cooking	Swordfish, coated, baked or broiled, fat added in cooking	0	26149130.0
26149131	SWORDFISH, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKIN	Swordfish_coated_baked_or_broiled_fat_not_added_in_cooking	Swordfish, coated, baked or broiled, fat not added in cooking	0	26149131.0
26149140	SWORDFISH, COATED, FRIED	Swordfish_coated_fried	Swordfish, coated, fried	0	26149140.0
26149160	SWORDFISH, STEAMED OR POACHED	Swordfish_steamed_or_poached	Swordfish, steamed or poached	0	26149160.0
26151110	TROUT, COOKED, NS AS TO COOKING METHOD	Trout_cooked_NS_as_to_cooking_method	Trout, cooked, NS as to cooking method	0	26151110.0
26151120	TROUT, BAKED OR BROILED, MADE WITH OIL	Trout_baked_or_broiled_made_with_oil	Trout, baked or broiled, made with oil	0	26151120.0
26151121	TROUT, BAKED OR BROILED, MADE WITH BUTTER	Trout_baked_or_broiled_made_with_butter	Trout, baked or broiled, made with butter	0	26151121.0
26151122	TROUT, BAKED OR BROILED, MADE WITH MARGARINE	Trout_baked_or_broiled_made_with_margarine	Trout, baked or broiled, made with margarine	0	26151122.0
26151123	TROUT, BAKED OR BROILED, MADE WITHOUT FAT	Trout_baked_or_broiled_made_without_fat	Trout, baked or broiled, made without fat	0	26151123.0
26151124	TROUT, BAKED OR BROILED, MADE WITH COOKING SPRAY	Trout_baked_or_broiled_made_with_cooking_spray	Trout, baked or broiled, made with cooking spray	0	26151124.0
26151130	TROUT, COATED, BAKED OR BROILED, MADE WITH OIL	Trout_coated_baked_or_broiled_made_with_oil	Trout, coated, baked or broiled, made with oil	0	26151130.0
26151131	TROUT, COATED, BAKED OR BROILED, MADE WITH BUTTER	Trout_coated_baked_or_broiled_made_with_butter	Trout, coated, baked or broiled, made with butter	0	26151131.0
26151132	TROUT, COATED, BAKED OR BROILED, MADE WITH MARGARINE	Trout_coated_baked_or_broiled_made_with_margarine	Trout, coated, baked or broiled, made with margarine	0	26151132.0
26151133	TROUT, COATED, BAKED OR BROILED, MADE WITHOUT FAT	Trout_coated_baked_or_broiled_made_without_fat	Trout, coated, baked or broiled, made without fat	0	26151133.0
26151134	TROUT, COATED, BAKED OR BROILED, MADE WITH COOKING SPRAY	Trout_coated_baked_or_broiled_made_with_cooking_spray	Trout, coated, baked or broiled, made with cooking spray	0	26151134.0
26151140	TROUT, COATED, FRIED, MADE WITH OIL	Trout_coated_fried_made_with_oil	Trout, coated, fried, made with oil	0	26151140.0
26151141	TROUT, COATED, FRIED, MADE WITH BUTTER	Trout_coated_fried_made_with_butter	Trout, coated, fried, made with butter	0	26151141.0
26151142	TROUT, COATED, FRIED, MADE WITH MARGARINE	Trout_coated_fried_made_with_margarine	Trout, coated, fried, made with margarine	0	26151142.0
26151143	TROUT, COATED, FRIED, MADE WITHOUT FAT	Trout_coated_fried_made_without_fat	Trout, coated, fried, made without fat	0	26151143.0
26151144	TROUT, COATED, FRIED, MADE WITH COOKING SPRAY	Trout_coated_fried_made_with_cooking_spray	Trout, coated, fried, made with cooking spray	0	26151144.0
26151160	TROUT, STEAMED OR POACHED	Trout_steamed_or_poached	Trout, steamed or poached	0	26151160.0
26151190	TROUT, SMOKED	Trout_smoked	Trout, smoked	0	26151190.0
26153100	TUNA, FRESH, RAW	Tuna_fresh_raw	Tuna, fresh, raw	0	26153100.0
26153110	TUNA, FRESH, COOKED, NS AS TO COOKING METHOD	Tuna_fresh_cooked_NS_as_to_cooking_method	Tuna, fresh, cooked, NS as to cooking method	0	26153110.0
26153120	TUNA, FRESH, BAKED OR BROILED, FAT ADDED IN COOKING	Tuna_fresh_baked_or_broiled_fat_added_in_cooking	Tuna, fresh, baked or broiled, fat added in cooking	0	26153120.0
26153122	TUNA, FRESH, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Tuna_fresh_baked_or_broiled_fat_not_added_in_cooking	Tuna, fresh, baked or broiled, fat not added in cooking	0	26153122.0
26153130	TUNA, FRESH, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Tuna_fresh_coated_baked_or_broiled_fat_added_in_cooking	Tuna, fresh, coated, baked or broiled, fat added in cooking	0	26153130.0
26153131	TUNA, FRESH, COATED, BAKED OR BROILED, FAT NOT ADDED	Tuna_fresh_coated_baked_or_broiled_fat_not_added	Tuna, fresh, coated, baked or broiled, fat not added	0	26153131.0
26153140	TUNA, FRESH, COATED, FRIED	Tuna_fresh_coated_fried	Tuna, fresh, coated, fried	0	26153140.0
26153160	TUNA, FRESH, STEAMED OR POACHED	Tuna_fresh_steamed_or_poached	Tuna, fresh, steamed or poached	0	26153160.0
26153170	TUNA, FRESH, DRIED	Tuna_fresh_dried	Tuna, fresh, dried	0	26153170.0
26153190	TUNA, FRESH, SMOKED	Tuna_fresh_smoked	Tuna, fresh, smoked	0	26153190.0
26155110	TUNA, CANNED, NS AS TO OIL OR WATER PACK	Tuna_canned_NS_as_to_oil_or_water_pack	Tuna, canned, NS as to oil or water pack	0	26155110.0
26155180	TUNA, CANNED, OIL PACK	Tuna_canned_oil_pack	Tuna, canned, oil pack	0	26155180.0
26155190	TUNA, CANNED, WATER PACK	Tuna_canned_water_pack	Tuna, canned, water pack	0	26155190.0
26157110	WHITING, COOKED, NS AS TO COOKING METHOD	Whiting_cooked_NS_as_to_cooking_method	Whiting, cooked, NS as to cooking method	0	26157110.0
26157120	WHITING, BAKED OR BROILED, MADE WITH OIL	Whiting_baked_or_broiled_made_with_oil	Whiting, baked or broiled, made with oil	0	26157120.0
26157121	WHITING, BAKED OR BROILED, MADE WITH BUTTER	Whiting_baked_or_broiled_made_with_butter	Whiting, baked or broiled, made with butter	0	26157121.0
26157122	WHITING, BAKED OR BROILED, MADE WITH MARGARINE	Whiting_baked_or_broiled_made_with_margarine	Whiting, baked or broiled, made with margarine	0	26157122.0
26157123	WHITING, BAKED OR BROILED, MADE WITHOUT FAT	Whiting_baked_or_broiled_made_without_fat	Whiting, baked or broiled, made without fat	0	26157123.0
26157124	WHITING, BAKED OR BROILED, MADE WITH COOKING SPRAY	Whiting_baked_or_broiled_made_with_cooking_spray	Whiting, baked or broiled, made with cooking spray	0	26157124.0
26157130	WHITING, COATED, BAKED OR BROILED, MADE WITH OIL	Whiting_coated_baked_or_broiled_made_with_oil	Whiting, coated, baked or broiled, made with oil	0	26157130.0
26157131	WHITING, COATED, BAKED OR BROILED, MADE WITH BUTTER	Whiting_coated_baked_or_broiled_made_with_butter	Whiting, coated, baked or broiled, made with butter	0	26157131.0
26157132	WHITING, COATED, BAKED OR BROILED, MADE WITH MARGARINE	Whiting_coated_baked_or_broiled_made_with_margarine	Whiting, coated, baked or broiled, made with margarine	0	26157132.0
26157133	WHITING, COATED, BAKED OR BROILED, MADE WITHOUT FAT	Whiting_coated_baked_or_broiled_made_without_fat	Whiting, coated, baked or broiled, made without fat	0	26157133.0
26157134	WHITING, COATED, BAKED OR BROILED, MADE WITH COOKING SPRAY	Whiting_coated_baked_or_broiled_made_with_cooking_spray	Whiting, coated, baked or broiled, made with cooking spray	0	26157134.0
26157140	WHITING, COATED, FRIED, MADE WITH OIL	Whiting_coated_fried_made_with_oil	Whiting, coated, fried, made with oil	0	26157140.0
26157141	WHITING, COATED, FRIED, MADE WITH BUTTER	Whiting_coated_fried_made_with_butter	Whiting, coated, fried, made with butter	0	26157141.0
26157142	WHITING, COATED, FRIED, MADE WITH MARGARINE	Whiting_coated_fried_made_with_margarine	Whiting, coated, fried, made with margarine	0	26157142.0
26157143	WHITING, COATED, FRIED, MADE WITHOUT FAT	Whiting_coated_fried_made_without_fat	Whiting, coated, fried, made without fat	0	26157143.0
26157144	WHITING, COATED, FRIED, MADE WITH COOKING SPRAY	Whiting_coated_fried_made_with_cooking_spray	Whiting, coated, fried, made with cooking spray	0	26157144.0
26157160	WHITING, STEAMED OR POACHED	Whiting_steamed_or_poached	Whiting, steamed or poached	0	26157160.0
26158000	TILAPIA, COOKED, NS AS TO COOKING METHOD	Tilapia_cooked_NS_as_to_cooking_method	Tilapia, cooked, NS as to cooking method	0	26158000.0
26158010	TILAPIA, BAKED OR BROILED, MADE WITH OIL	Tilapia_baked_or_broiled_made_with_oil	Tilapia, baked or broiled, made with oil	0	26158010.0
26158011	TILAPIA, BAKED OR BROILED, MADE WITH BUTTER	Tilapia_baked_or_broiled_made_with_butter	Tilapia, baked or broiled, made with butter	0	26158011.0
26158012	TILAPIA, BAKED OR BROILED, MADE WITH MARGARINE	Tilapia_baked_or_broiled_made_with_margarine	Tilapia, baked or broiled, made with margarine	0	26158012.0
26158013	TILAPIA, BAKED OR BROILED, MADE WITHOUT FAT	Tilapia_baked_or_broiled_made_without_fat	Tilapia, baked or broiled, made without fat	0	26158013.0
26158014	TILAPIA, BAKED OR BROILED, MADE WITH COOKING SPRAY	Tilapia_baked_or_broiled_made_with_cooking_spray	Tilapia, baked or broiled, made with cooking spray	0	26158014.0
26158020	TILAPIA, COATED, BAKED OR BROILED, MADE  WITH OIL	Tilapia_coated_baked_or_broiled_made_with_oil	Tilapia, coated, baked or broiled, made  with oil	0	26158020.0
26158021	TILAPIA, COATED, BAKED OR BROILED, MADE WITH BUTTER	Tilapia_coated_baked_or_broiled_made_with_butter	Tilapia, coated, baked or broiled, made with butter	0	26158021.0
26158022	TILAPIA, COATED, BAKED OR BROILED, MADE WITH MARGARINE	Tilapia_coated_baked_or_broiled_made_with_margarine	Tilapia, coated, baked or broiled, made with margarine	0	26158022.0
26158023	TILAPIA, COATED, BAKED OR BROILED, MADE WITHOUT FAT	Tilapia_coated_baked_or_broiled_made_without_fat	Tilapia, coated, baked or broiled, made without fat	0	26158023.0
26158024	TILAPIA, COATED, BAKED OR BROILED, MADE WITH COOKING SPRAY	Tilapia_coated_baked_or_broiled_made_with_cooking_spray	Tilapia, coated, baked or broiled, made with cooking spray	0	26158024.0
26158030	TILAPIA, COATED, FRIED, MADE WITH OIL	Tilapia_coated_fried_made_with_oil	Tilapia, coated, fried, made with oil	0	26158030.0
26158031	TILAPIA, COATED, FRIED, MADE WITH BUTTER	Tilapia_coated_fried_made_with_butter	Tilapia, coated, fried, made with butter	0	26158031.0
26158032	TILAPIA, COATED, FRIED, MADE WITH MARGARINE	Tilapia_coated_fried_made_with_margarine	Tilapia, coated, fried, made with margarine	0	26158032.0
26158033	TILAPIA, COATED, FRIED, MADE WITHOUT FAT	Tilapia_coated_fried_made_without_fat	Tilapia, coated, fried, made without fat	0	26158033.0
26158034	TILAPIA, COATED, FRIED, MADE WITH COOKING SPRAY	Tilapia_coated_fried_made_with_cooking_spray	Tilapia, coated, fried, made with cooking spray	0	26158034.0
26158050	TILAPIA, STEAMED OR POACHED	Tilapia_steamed_or_poached	Tilapia, steamed or poached	0	26158050.0
26203110	FROG LEGS, NS AS TO COOKING METHOD	Frog_legs_NS_as_to_cooking_method	Frog legs, NS as to cooking method	0	26203110.0
26203160	FROG LEGS, STEAMED	Frog_legs_steamed	Frog legs, steamed	0	26203160.0
26205110	OCTOPUS, COOKED, NS AS TO COOKING METHOD	Octopus_cooked_NS_as_to_cooking_method	Octopus, cooked, NS as to cooking method	0	26205110.0
26205160	OCTOPUS, STEAMED	Octopus_steamed	Octopus, steamed	0	26205160.0
26205170	OCTOPUS, DRIED	Octopus_dried	Octopus, dried	0	26205170.0
26205180	OCTOPUS, DRIED, BOILED	Octopus_dried_boiled	Octopus, dried, boiled	0	26205180.0
26205190	OCTOPUS, SMOKED	Octopus_smoked	Octopus, smoked	0	26205190.0
26207110	ROE, SHAD, COOKED	Roe_shad_cooked	Roe, shad, cooked	0	26207110.0
26209100	ROE, HERRING	Roe_herring	Roe, herring	0	26209100.0
26211100	ROE, STURGEON	Roe_sturgeon	Roe, sturgeon	0	26211100.0
26213100	SQUID, RAW	Squid_raw	Squid, raw	0	26213100.0
26213120	SQUID, BAKED OR BROILED, FAT ADDED IN COOKING	Squid_baked_or_broiled_fat_added_in_cooking	Squid, baked or broiled, fat added in cooking	0	26213120.0
26213121	SQUID, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Squid_baked_or_broiled_fat_not_added_in_cooking	Squid, baked or broiled, fat not added in cooking	0	26213121.0
26213130	SQUID, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Squid_coated_baked_or_broiled_fat_added_in_cooking	Squid, coated, baked or broiled, fat added in cooking	0	26213130.0
26213131	SQUID, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Squid_coated_baked_or_broiled_fat_not_added_in_cooking	Squid, coated, baked or broiled, fat not added in cooking	0	26213131.0
26213140	SQUID, COATED, FRIED	Squid_coated_fried	Squid, coated, fried	0	26213140.0
26213160	SQUID, STEAMED OR BOILED	Squid_steamed_or_boiled	Squid, steamed or boiled	0	26213160.0
26213170	SQUID, DRIED	Squid_dried	Squid, dried	0	26213170.0
26213180	SQUID, PICKLED	Squid_pickled	Squid, pickled	0	26213180.0
26213190	SQUID, CANNED	Squid_canned	Squid, canned	0	26213190.0
26215120	TURTLE, COOKED, NS AS TO COOKING METHOD	Turtle_cooked_NS_as_to_cooking_method	Turtle, cooked, NS as to cooking method	0	26215120.0
26301110	ABALONE, COOKED, NS AS TO COOKING METHOD	Abalone_cooked_NS_as_to_cooking_method	Abalone, cooked, NS as to cooking method	0	26301110.0
26301140	ABALONE, FLOURED OR BREADED, FRIED	Abalone_floured_or_breaded_fried	Abalone, floured or breaded, fried	0	26301140.0
26301160	ABALONE, STEAMED OR POACHED	Abalone_steamed_or_poached	Abalone, steamed or poached	0	26301160.0
26303100	CLAMS, RAW	Clams_raw	Clams, raw	0	26303100.0
26303110	CLAMS, COOKED, NS AS TO COOKING METHOD	Clams_cooked_NS_as_to_cooking_method	Clams, cooked, NS as to cooking method	0	26303110.0
26303120	CLAMS, BAKED OR BROILED, FAT ADDED IN COOKING	Clams_baked_or_broiled_fat_added_in_cooking	Clams, baked or broiled, fat added in cooking	0	26303120.0
26303121	CLAMS, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Clams_baked_or_broiled_fat_not_added_in_cooking	Clams, baked or broiled, fat not added in cooking	0	26303121.0
26303130	CLAMS, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Clams_coated_baked_or_broiled_fat_added_in_cooking	Clams, coated, baked or broiled, fat added in cooking	0	26303130.0
26303131	CLAMS, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Clams_coated_baked_or_broiled_fat_not_added_in_cooking	Clams, coated, baked or broiled, fat not added in cooking	0	26303131.0
26303140	CLAMS, COATED, FRIED	Clams_coated_fried	Clams, coated, fried	0	26303140.0
26303160	CLAMS, STEAMED OR BOILED	Clams_steamed_or_boiled	Clams, steamed or boiled	0	26303160.0
26303180	CLAMS, CANNED	Clams_canned	Clams, canned	0	26303180.0
26303190	CLAMS, SMOKED, IN OIL	Clams_smoked_in_oil	Clams, smoked, in oil	0	26303190.0
26305110	CRAB, COOKED, NS AS TO COOKING METHOD	Crab_cooked_NS_as_to_cooking_method	Crab, cooked, NS as to cooking method	0	26305110.0
26305120	CRAB, BAKED OR BROILED, FAT ADDED IN COOKING	Crab_baked_or_broiled_fat_added_in_cooking	Crab, baked or broiled, fat added in cooking	0	26305120.0
26305121	CRAB, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Crab_baked_or_broiled_fat_not_added_in_cooking	Crab, baked or broiled, fat not added in cooking	0	26305121.0
26305130	CRAB, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Crab_coated_baked_or_broiled_fat_added_in_cooking	Crab, coated, baked or broiled, fat added in cooking	0	26305130.0
26305131	CRAB, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Crab_coated_baked_or_broiled_fat_not_added_in_cooking	Crab, coated, baked or broiled, fat not added in cooking	0	26305131.0
26305160	CRAB, HARD SHELL, STEAMED	Crab_hard_shell_steamed	Crab, hard shell, steamed	0	26305160.0
26305180	CRAB, CANNED	Crab_canned	Crab, canned	0	26305180.0
26307140	CRAB, SOFT SHELL, COATED, FRIED	Crab_soft_shell_coated_fried	Crab, soft shell, coated, fried	0	26307140.0
26309140	CRAYFISH, COATED, FRIED	Crayfish_coated_fried	Crayfish, coated, fried	0	26309140.0
26309160	CRAYFISH, BOILED OR STEAMED	Crayfish_boiled_or_steamed	Crayfish, boiled or steamed	0	26309160.0
26311110	LOBSTER, COOKED, NS AS TO COOKING METHOD	Lobster_cooked_NS_as_to_cooking_method	Lobster, cooked, NS as to cooking method	0	26311110.0
26311120	LOBSTER, BAKED OR BROILED, FAT ADDED IN COOKING	Lobster_baked_or_broiled_fat_added_in_cooking	Lobster, baked or broiled, fat added in cooking	0	26311120.0
26311121	LOBSTER, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Lobster_baked_or_broiled_fat_not_added_in_cooking	Lobster, baked or broiled, fat not added in cooking	0	26311121.0
26311140	LOBSTER, COATED, FRIED	Lobster_coated_fried	Lobster, coated, fried	0	26311140.0
26311160	LOBSTER, STEAMED OR BOILED	Lobster_steamed_or_boiled	Lobster, steamed or boiled	0	26311160.0
26311170	LOBSTER, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Lobster_coated_baked_or_broiled_fat_added_in_cooking	Lobster, coated, baked or broiled, fat added in cooking	0	26311170.0
26311171	LOBSTER, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Lobster_coated_baked_or_broiled_fat_not_added_in_cooking	Lobster, coated, baked or broiled, fat not added in cooking	0	26311171.0
26311180	LOBSTER, CANNED	Lobster_canned	Lobster, canned	0	26311180.0
26313100	MUSSELS, RAW	Mussels_raw	Mussels, raw	0	26313100.0
26313110	MUSSELS, COOKED, NS AS TO COOKING METHOD	Mussels_cooked_NS_as_to_cooking_method	Mussels, cooked, NS as to cooking method	0	26313110.0
26313160	MUSSELS, STEAMED OR POACHED	Mussels_steamed_or_poached	Mussels, steamed or poached	0	26313160.0
26315100	OYSTERS, RAW	Oysters_raw	Oysters, raw	0	26315100.0
26315110	OYSTERS, COOKED, NS AS TO COOKING METHOD	Oysters_cooked_NS_as_to_cooking_method	Oysters, cooked, NS as to cooking method	0	26315110.0
26315120	OYSTERS, BAKED OR BROILED, FAT ADDED IN COOKING	Oysters_baked_or_broiled_fat_added_in_cooking	Oysters, baked or broiled, fat added in cooking	0	26315120.0
26315121	OYSTERS, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Oysters_baked_or_broiled_fat_not_added_in_cooking	Oysters, baked or broiled, fat not added in cooking	0	26315121.0
26315130	OYSTERS, STEAMED	Oysters_steamed	Oysters, steamed	0	26315130.0
26315140	OYSTERS, COATED, FRIED	Oysters_coated_fried	Oysters, coated, fried	0	26315140.0
26315160	OYSTERS, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Oysters_coated_baked_or_broiled_fat_added_in_cooking	Oysters, coated, baked or broiled, fat added in cooking	0	26315160.0
26315161	OYSTERS, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Oysters_coated_baked_or_broiled_fat_not_added_in_cooking	Oysters, coated, baked or broiled, fat not added in cooking	0	26315161.0
26315180	OYSTERS, CANNED	Oysters_canned	Oysters, canned	0	26315180.0
26315190	OYSTERS, SMOKED	Oysters_smoked	Oysters, smoked	0	26315190.0
26317110	SCALLOPS, COOKED, NS AS TO COOKING METHOD	Scallops_cooked_NS_as_to_cooking_method	Scallops, cooked, NS as to cooking method	0	26317110.0
26317120	SCALLOPS, BAKED OR BROILED, FAT ADDED IN COOKING	Scallops_baked_or_broiled_fat_added_in_cooking	Scallops, baked or broiled, fat added in cooking	0	26317120.0
26317121	SCALLOPS, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Scallops_baked_or_broiled_fat_not_added_in_cooking	Scallops, baked or broiled, fat not added in cooking	0	26317121.0
26317130	SCALLOPS, STEAMED OR BOILED	Scallops_steamed_or_boiled	Scallops, steamed or boiled	0	26317130.0
26317140	SCALLOPS, COATED, FRIED	Scallops_coated_fried	Scallops, coated, fried	0	26317140.0
26317160	SCALLOPS, COATED, BAKED OR BROILED, FAT ADDED IN COOKING	Scallops_coated_baked_or_broiled_fat_added_in_cooking	Scallops, coated, baked or broiled, fat added in cooking	0	26317160.0
26317161	SCALLOPS, COATED, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Scallops_coated_baked_or_broiled_fat_not_added_in_cooking	Scallops, coated, baked or broiled, fat not added in cooking	0	26317161.0
26319110	SHRIMP, COOKED, NS AS TO COOKING METHOD	Shrimp_cooked_NS_as_to_cooking_method	Shrimp, cooked, NS as to cooking method	0	26319110.0
26319120	SHRIMP, BAKED OR BROILED, MADE WITH OIL	Shrimp_baked_or_broiled_made_with_oil	Shrimp, baked or broiled, made with oil	0	26319120.0
26319121	SHRIMP, BAKED OR BROILED, MADE WITH BUTTER	Shrimp_baked_or_broiled_made_with_butter	Shrimp, baked or broiled, made with butter	0	26319121.0
26319122	SHRIMP, BAKED OR BROILED, MADE WITH MARGARINE	Shrimp_baked_or_broiled_made_with_margarine	Shrimp, baked or broiled, made with margarine	0	26319122.0
26319123	SHRIMP, BAKED OR BROILED, MADE WITHOUT FAT	Shrimp_baked_or_broiled_made_without_fat	Shrimp, baked or broiled, made without fat	0	26319123.0
26319124	SHRIMP, BAKED OR BROILED, MADE WITH COOKING SPRAY	Shrimp_baked_or_broiled_made_with_cooking_spray	Shrimp, baked or broiled, made with cooking spray	0	26319124.0
26319130	SHRIMP, STEAMED OR BOILED	Shrimp_steamed_or_boiled	Shrimp, steamed or boiled	0	26319130.0
26319140	SHRIMP, COATED, FRIED, MADE WITH OIL	Shrimp_coated_fried_made_with_oil	Shrimp, coated, fried, made with oil	0	26319140.0
26319141	SHRIMP, COATED, FRIED, MADE WITH BUTTER	Shrimp_coated_fried_made_with_butter	Shrimp, coated, fried, made with butter	0	26319141.0
26319142	SHRIMP, COATED, FRIED, MADE WITH MARGARINE	Shrimp_coated_fried_made_with_margarine	Shrimp, coated, fried, made with margarine	0	26319142.0
26319143	SHRIMP, COATED, FRIED, MADE WITHOUT FAT	Shrimp_coated_fried_made_without_fat	Shrimp, coated, fried, made without fat	0	26319143.0
26319144	SHRIMP, COATED, FRIED, MADE WITH COOKING SPRAY	Shrimp_coated_fried_made_with_cooking_spray	Shrimp, coated, fried, made with cooking spray	0	26319144.0
26319145	SHRIMP, COATED, FRIED, FROM FAST FOOD / RESTAURANT	Shrimp_coated_fried_from_fast_food_restaurant	Shrimp, coated, fried, from fast food / restaurant	0	26319145.0
26319160	SHRIMP, COATED, BAKED OR BROILED, MADE WITH OIL	Shrimp_coated_baked_or_broiled_made_with_oil	Shrimp, coated, baked or broiled, made with oil	0	26319160.0
26319161	SHRIMP, COATED, BAKED OR BROILED, MADE WITH BUTTER	Shrimp_coated_baked_or_broiled_made_with_butter	Shrimp, coated, baked or broiled, made with butter	0	26319161.0
26319162	SHRIMP, COATED, BAKED OR BROILED, MADE WITH MARGARINE	Shrimp_coated_baked_or_broiled_made_with_margarine	Shrimp, coated, baked or broiled, made with margarine	0	26319162.0
26319163	SHRIMP, COATED, BAKED OR BROILED, MADE WITHOUT FAT	Shrimp_coated_baked_or_broiled_made_without_fat	Shrimp, coated, baked or broiled, made without fat	0	26319163.0
26319164	SHRIMP, COATED, BAKED OR BROILED, MADE WITH COOKING SPRAY	Shrimp_coated_baked_or_broiled_made_with_cooking_spray	Shrimp, coated, baked or broiled, made with cooking spray	0	26319164.0
26319170	SHRIMP, DRIED	Shrimp_dried	Shrimp, dried	0	26319170.0
26319180	SHRIMP, CANNED	Shrimp_canned	Shrimp, canned	0	26319180.0
26321110	SNAILS, COOKED, NS AS TO COOKING METHOD	Snails_cooked_NS_as_to_cooking_method	Snails, cooked, NS as to cooking method	0	26321110.0
27111000	BEEF WITH TOMATO-BASED SAUCE	Beef_with_tomato_based_sauce	Beef with tomato-based sauce	0	27111000.0
27111100	BEEF GOULASH	Beef_goulash	Beef goulash	0	27111100.0
27111200	BEEF BURGUNDY	Beef_burgundy	Beef burgundy	0	27111200.0
27111300	BEEF STEW, NO POTATOES, TOMATO-BASED SAUCE, MEXICAN STYLE	Beef_stew_no_potatoes_tomato_based_sauce_Mexican_style	Beef stew, no potatoes, tomato-based sauce, Mexican style	0	27111300.0
27111310	BEEF STEW, NO POTATOES, TOMATO-BASED SAUCE, WITH CHILI PEPPE	Beef_stew_no_potatoes_tomato_based_sauce_with_chili_peppers_Mexican_style	Beef stew, no potatoes, tomato-based sauce, with chili peppers, Mexican style	0	27111310.0
27111400	CHILI CON CARNE, NS AS TO BEANS	Chili_con_carne_NS_as_to_beans	Chili con carne, NS as to beans	0	27111400.0
27111405	CHILI CON CARNE WITH BEANS, FROM RESTAURANT	Chili_con_carne_with_beans_from_restaurant	Chili con carne with beans, from restaurant	0	27111405.0
27111406	CHILI CON CARNE WITH BEANS, HOME RECIPE	Chili_con_carne_with_beans_home_recipe	Chili con carne with beans, home recipe	0	27111406.0
27111407	CHILI CON CARNE WITH BEANS, CANNED	Chili_con_carne_with_beans_canned	Chili con carne with beans, canned	0	27111407.0
27111410	CHILI CON CARNE WITH BEANS	Chili_con_carne_with_beans	Chili con carne with beans	0	27111410.0
27111420	CHILI CON CARNE WITHOUT BEANS	Chili_con_carne_without_beans	Chili con carne without beans	0	27111420.0
27111430	CHILI CON CARNE, NS AS TO BEANS, WITH CHEESE	Chili_con_carne_NS_as_to_beans_with_cheese	Chili con carne, NS as to beans, with cheese	0	27111430.0
27111440	CHILI CON CARNE WITH BEANS AND CHEESE	Chili_con_carne_with_beans_and_cheese	Chili con carne with beans and cheese	0	27111440.0
