FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
27151030	MARINATED FISH (CEVICHE)	Marinated_fish_Ceviche_	Marinated fish (Ceviche)	0	27151030.0
27211400	CORNED BEEF HASH	Corned_beef_hash	Corned beef hash	0	27211400.0
27214100	MEAT LOAF MADE W/ BEEF	Meat_loaf_made_with_beef	Meat loaf made with beef	0	27214100.0
27214110	MEAT LOAF W/ BEEF, W/ TOMATO SAUCE	Meat_loaf_made_with_beef_with_tomato_based_sauce	Meat loaf made with beef, with tomato-based sauce	0	27214110.0
27246200	CHICKEN W/ STUFFING (MIXTURE)	Chicken_or_turkey_with_stuffing_mixture_	Chicken or turkey with stuffing (mixture)	0	27246200.0
27250070	SALMON CAKE OR PATTY (INCLUDE SALMON CROQUETTE)	Salmon_cake_or_patty	Salmon cake or patty	0	27250070.0
27250400	SHRIMP CAKE OR PATTY (INCL SHRIMP BURGER OR STICK)	Shrimp_cake_or_patty	Shrimp cake or patty	0	27250400.0
27250610	TUNA NOODLE CASSEROLE W/ CREAM OR WHITE SAUCE	Tuna_noodle_casserole_with_cream_or_white_sauce	Tuna noodle casserole with cream or white sauce	0	27250610.0
27311410	BEEF STEW W/ POT  VEG (W/ CAR, DK GREEN), GRAVY	Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy	Beef stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy	0	27311410.0
27313010	BEEF, NOODLES  VEG (W/ CARROTS/DK GREEN), NO SAUCE	Beef_noodles_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_sauce_mixture_	Beef, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)	0	27313010.0
27313110	BEEF CHOW MEIN OR CHOP SUEY W/ NOODLES	Beef_chow_mein_or_chop_suey_with_noodles	Beef chow mein or chop suey with noodles	0	27313110.0
27320210	PORK, POTATOES  VEG (NO CAR, DK GREEN), NO SAUCE	Pork_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27320210.0
27320310	PORK CHOW MEIN OR CHOP SUEY W/ NOODLES	Pork_chow_mein_or_chop_suey_with_noodles	Pork chow mein or chop suey with noodles	0	27320310.0
27341020	CHICKEN, POT  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27341020.0
27341035	CHICKEN, POT  VEG (INCL CAR/DK GRN), CREAM/SOUP-BASED SAUCE	Chicken_or_turkey_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0	27341035.0
27343910	CHICKEN CHOW MEIN/CHOP SUEY W/ NOODLES	Chicken_or_turkey_chow_mein_or_chop_suey_with_noodles	Chicken or turkey chow mein or chop suey with noodles	0	27343910.0
27345010	CHICKEN, RICE  VEG (INCL CAR/DK GRN), NO SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)	0	27345010.0
27347100	CHICKEN OR TURKEY POT PIE	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	0	27347100.0
27363100	JAMBALAYA W/ MEAT  RICE	Jambalaya_with_meat_and_rice	Jambalaya with meat and rice	0	27363100.0
27411200	BEEF W/ VEG (NO CAR/DK GREEN, NO POTATO),TOMATO SCE	Beef_with_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture_	Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)	0	27411200.0
27415100	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415100.0
27416450	BEEF  VEG (INCL CAR/DK GRN, NO POTATOES), GRAVY	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_gravy_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture)	0	27416450.0
27420020	HAM OR PORK SALAD	Ham_or_pork_salad	Ham or pork salad	0	27420020.0
27420350	PORK  VEG (NO CAR/DK GREEN, NO POTATO), NO SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27420350.0
27420510	PORK  VEG (NO CAR/DK GRN), SOY-BASED SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_soy_based_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark- green leafy), soy-based sauce (mixture)	0	27420510.0
27445220	KUNG PAO CHICKEN	Kung_pao_chicken	Kung pao chicken	0	27445220.0
27446100	CHICKEN CHOW MEIN/CHOP SUEY, NO NOODLES	Chicken_or_turkey_chow_mein_or_chop_suey_no_noodles	Chicken or turkey chow mein or chop suey, no noodles	0	27446100.0
27446200	CHICKEN OR TURKEY SALAD	Chicken_or_turkey_salad	Chicken or turkey salad	0	27446200.0
27446220	CHICKEN SALAD W/ EGG	Chicken_or_turkey_salad_with_egg	Chicken or turkey salad with egg	0	27446220.0
27450060	TUNA SALAD	Tuna_salad	Tuna salad	0	27450060.0
27450100	TUNA SALAD W/ EGG	Tuna_salad_with_egg	Tuna salad with egg	0	27450100.0
27450250	OYSTERS ROCKEFELLER	Oysters_Rockefeller	Oysters Rockefeller	0	27450250.0
27450405	SHRIMP  VEG (NO CARROT/DK GREEN, NO POT), NO SAUCE	Shrimp_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27450405.0
27451070	CODFISH SALAD, P.R. (SERENATA)	Codfish_salad_Puerto_Rican_style_Serenata_	Codfish salad, Puerto Rican style (Serenata)	0	27451070.0
27520135	BACON, CHICKN  TOMATO CLUB SANDWICH W/CHEESE, LETTUCE SPRD	Bacon_chicken_and_tomato_club_sandwich_with_cheese_lettuce_and_spread	Bacon, chicken, and tomato club sandwich, with cheese, lettuce and spread	0	27520135.0
27520150	BACON, LETTUCE,  TOMATO SANDWICH W/ SPREAD	Bacon_lettuce_and_tomato_sandwich_with_spread	Bacon, lettuce, and tomato sandwich with spread	0	27520150.0
27520390	HAM  CHEESE SUB, W/ LETTUCE, TOMATO  SPREAD	Ham_and_cheese_submarine_sandwich_with_lettuce_tomato_and_spread	Ham and cheese submarine sandwich, with lettuce, tomato and spread	0	27520390.0
27540150	CHICKEN FILLET(BR FRIED) SAND W/ LET, TOM  SPREAD	Chicken_fillet_breaded_fried_sandwich_with_lettuce_tomato_and_spread	Chicken fillet (breaded, fried) sandwich with lettuce, tomato and spread	0	27540150.0
27540190	CHICKEN PATTY SANDWICH W/ LETTUCE  SPREAD	Chicken_patty_sandwich_with_lettuce_and_spread	Chicken patty sandwich, with lettuce and spread	0	27540190.0
27540240	CHICKEN FILLET,(BROIL) SAND W/ LET, TOM,  SPREAD	Chicken_fillet_broiled_sandwich_on_whole_wheat_roll_with_lettuce_tomato_and_spread	Chicken fillet, (broiled), sandwich, on whole wheat roll, with lettuce, tomato and spread	0	27540240.0
27540350	TURKEY SUB SAND, W/ CHEESE, LETT, TOM, SPRD	Turkey_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	Turkey submarine sandwich, with cheese, lettuce, tomato and spread	0	27540350.0
27560650	SAUSAGE ON BISCUIT(INCL JIMMY DEAN SAUSAGE BISCUIT)	Sausage_on_biscuit	Sausage on biscuit	0	27560650.0
27560670	SAUSAGE  CHEESE ON ENGLISH MUFFIN	Sausage_and_cheese_on_English_muffin	Sausage and cheese on English muffin	0	27560670.0
27560910	COLD CUT SUB SANDWICH, W/ CHEESE, LETTUCE, TOMATO, SPRD	Cold_cut_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	Cold cut submarine sandwich, with cheese, lettuce, tomato, and spread	0	27560910.0
28113140	BEEF W/ SPAETZLE OR RICE, VEGETABLE (FROZEN MEAL)	Beef_with_spaetzle_or_rice_vegetable_frozen_meal_	Beef with spaetzle or rice, vegetable (frozen meal)	0	28113140.0
28145210	TURKEY W/ GRAVY, DRESSING, POT, VEG (FROZEN MEAL)	Turkey_with_gravy_dressing_potatoes_vegetable_frozen_meal_	Turkey with gravy, dressing, potatoes, vegetable (frozen meal)	0	28145210.0
28160310	MEATLOAF W/ POTATO, VEG (FROZ MEAL)	Meat_loaf_with_potatoes_vegetable_frozen_meal_	Meat loaf with potatoes, vegetable (frozen meal)	0	28160310.0
28160650	STUFFED GREEN PEPPER (FROZEN MEAL)	Stuffed_green_pepper_frozen_meal_	Stuffed green pepper (frozen meal)	0	28160650.0
28310230	MEATBALL SOUP, MEXICAN STYLE (SOPA DE ALBONDIGAS)	Meatball_soup_Mexican_style_Sopa_de_Albondigas_	Meatball soup, Mexican style (Sopa de Albondigas)	0	28310230.0
28311010	PEPPERPOT (TRIPE) SOUP (INCL MENUDO/MONDONGO SOUP)	Pepperpot_tripe_soup	Pepperpot (tripe) soup	0	28311010.0
28315140	BEEF VEGETABLE SOUP,MEXICAN STYLE (SOPA / CALDO DE RES)	Beef_vegetable_soup_Mexican_style_Sopa_caldo_de_Res_	Beef vegetable soup, Mexican style (Sopa / caldo de Res)	0	28315140.0
28340120	CHICKEN BROTH, W/O TOMATO, HOME RECIPE	Chicken_broth_without_tomato_home_recipe	Chicken broth, without tomato, home recipe	0	28340120.0
28340660	CHICKEN OR TURKEY  VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
28340670	CHICKEN VEGETABLE SOUP,W/RICE,MEXICAN(SOPA / CALDO DE POLLO)	Chicken_vegetable_soup_with_rice_Mexican_style_Sopa_Caldo_de_Pollo_	Chicken vegetable soup with rice, Mexican style (Sopa / Caldo de Pollo)	0	28340670.0
28340680	CHICKEN OR TURKEY  CORN HOMINY SOUP, MEXICAN STYLE (POZOLE)	Chicken_or_turkey_and_corn_hominy_soup_Mexican_style_Pozole_	Chicken or turkey and corn hominy soup, Mexican style (Pozole)	0	28340680.0
28355110	CLAM CHOWDER, NEW ENG, NS AS TO MILK OR WATER ADDED	Clam_chowder_New_England_NS_as_to_prepared_with_water_or_milk	Clam chowder, New England, NS as to prepared with water or milk	0	28355110.0
28355420	SHRIMP SOUP, CREAM OF, W/ MILK	Shrimp_soup_cream_of_prepared_with_milk	Shrimp soup, cream of, prepared with milk	0	28355420.0
28355450	SEAFOOD SOUP W/ POTATOES  VEGETABLES (INCL DK GREEN LEAF)	Seafood_soup_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_	Seafood soup with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy)	0	28355450.0
28500000	GRAVY, POULTRY	Gravy_poultry	Gravy, poultry	0	28500000.0
28500040	GRAVY, BEEF/MEAT (INCL GRAVY,NFS;BROWN GRAVY;SWISS STEAK GRV	Gravy_beef_or_meat	Gravy, beef or meat	0	28500040.0
31102000	EGGS, WHOLE, COOKED, NS AS TO METHOD	Egg_whole_cooked_NS_as_to_cooking_method	Egg, whole, cooked, NS as to cooking method	0	31102000.0
31105010	EGG, WHOLE, FRIED WITHOUT FAT	Egg_whole_fried_without_fat	Egg, whole, fried without fat	0	31105010.0
32103000	EGG SALAD	Egg_salad	Egg salad	0	32103000.0
32105220	PORK EGG FOO YUNG	Pork_egg_foo_yung_young_	Pork egg foo yung (young)	0	32105220.0
32105240	BEEF EGG FOO YUNG	Beef_egg_foo_yung_young_	Beef egg foo yung (young)	0	32105240.0
32202060	EGG  SAUSAGE ON BISCUIT	Egg_and_sausage_on_biscuit	Egg and sausage on biscuit	0	32202060.0
32202070	EGG, CHEESE  BACON ON BISCUIT	Egg_cheese_and_bacon_on_biscuit	Egg, cheese, and bacon on biscuit	0	32202070.0
32204010	SCRAMBLED EGG SANDWICH	Scrambled_egg_sandwich	Scrambled egg sandwich	0	32204010.0
41101010	BEANS, DRY, COOKED, NS AS TO TYPE, ADDED FAT	Beans_dry_cooked_NS_as_to_type_fat_added_in_cooking	Beans, dry, cooked, NS as to type, fat added in cooking	0	41101010.0
41101020	BEANS, DRY, COOKED, NS AS TO TYPE, NO FAT ADDED	Beans_dry_cooked_NS_as_to_type_fat_not_added_in_cooking	Beans, dry, cooked, NS as to type, fat not added in cooking	0	41101020.0
41101120	WHITE BEAN, DRY, COOKED, NO FAT ADDED	White_beans_dry_cooked_fat_not_added_in_cooking	White beans, dry, cooked, fat not added in cooking	0	41101120.0
41102000	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT NS	Black_brown_or_Bayo_beans_dry_cooked_NS_as_to_fat_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, NS as to fat added in cooking	0	41102000.0
41104000	PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, FAT NS	Pinto_calico_or_red_Mexican_beans_dry_cooked_NS_as_to_fat_added_in_cooking	Pinto, calico, or red Mexican beans, dry, cooked, NS as to fat added in cooking	0	41104000.0
41104020	PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, NO FAT	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking	Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking	0	41104020.0
41106020	RED KIDNEY BEANS, DRY, COOKED, NO FAT ADDED	Red_kidney_beans_dry_cooked_fat_not_added_in_cooking	Red kidney beans, dry, cooked, fat not added in cooking	0	41106020.0
41201010	BAKED BEANS, NFS	Baked_beans_NFS	Baked beans, NFS	0	41201010.0
41201020	BAKED BEANS, VEGETARIAN	Baked_beans_vegetarian	Baked beans, vegetarian	0	41201020.0
41202020	CHILI BEANS, BARBECUE BEANS, RANCH OR MEXICAN STYLE	Chili_beans_barbecue_beans_ranch_style_beans_or_Mexican_style_beans	Chili beans, barbecue beans, ranch style beans or Mexican- style beans	0	41202020.0
41207030	BEANS, DRY, COOKED, W/ GROUND BEEF	Beans_dry_cooked_with_ground_beef	Beans, dry, cooked with ground beef	0	41207030.0
41208030	PORK  BEANS	Pork_and_beans	Pork and beans	0	41208030.0
41302020	CHICKPEAS, DRY, COOKED, NO FAT ADDED	Chickpeas_dry_cooked_fat_not_added_in_cooking	Chickpeas, dry, cooked, fat not added in cooking	0	41302020.0
41305000	LENTILS, DRY, COOKED, NO FAT ADDED	Lentils_dry_cooked_fat_not_added_in_cooking	Lentils, dry, cooked, fat not added in cooking	0	41305000.0
41420010	SOYBEAN CURD	Soybean_curd	Soybean curd	0	41420010.0
41420300	SOY SAUCE	Soy_sauce	Soy sauce	0	41420300.0
41601010	BEAN SOUP, NFS	Bean_soup_NFS	Bean soup, NFS	0	41601010.0
41601070	SOYBEAN SOUP, MISO BROTH	Soybean_soup_miso_broth	Soybean soup, miso broth	0	41601070.0
41601130	BEAN SOUP, MIXED BEANS (INCL 15-BEAN SOUP)	Bean_soup_mixed_beans	Bean soup, mixed beans	0	41601130.0
41601140	BEAN SOUP, HOME RECIPE	Bean_soup_home_recipe	Bean soup, home recipe	0	41601140.0
41601180	BEAN  HAM SOUP, HOME RECIPE	Bean_and_ham_soup_home_recipe	Bean and ham soup, home recipe	0	41601180.0
41603010	LENTIL SOUP	Lentil_soup	Lentil soup	0	41603010.0
41810250	BACON BITS, MEATLESS	Bacon_bits_meatless	Bacon bits, meatless	0	41810250.0
41811890	VEGETARIAN BURGER OR PATTY, MEATLESS, NO BUN	Vegetarian_burger_or_patty_meatless_no_bun	Vegetarian burger or patty, meatless, no bun	0	41811890.0
41812500	TOFU  VEG (W/ CARROT/DK GRN, NO POTATO) W/ SOY SAUCE	Tofu_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_vegetables_no_potatoes_with_soy_based_sauce_mixture_	Tofu and vegetables (including carrots, broccoli, and/or dark-green leafy vegetables (no potatoes)), with soy-based sauce (mixture)	0	41812500.0
42100050	NUTS, NFS	Nuts_nfs	Nuts, nfs	0	42100050.0
42101000	ALMONDS, UNROASTED	Almonds_unroasted	Almonds, unroasted	0	42101000.0
42104100	CASHEW NUTS, ROASTED	Cashew_nuts_roasted_assume_salted_	Cashew nuts, roasted (assume salted)	0	42104100.0
42104110	CASHEW NUTS, ROASTED, W/O SALT	Cashew_nuts_roasted_without_salt	Cashew nuts, roasted, without salt	0	42104110.0
42105000	CHESTNUTS, ROASTED	Chestnuts_roasted	Chestnuts, roasted	0	42105000.0
42106000	COCONUT MEAT, FRESH	Coconut_meat_fresh	Coconut meat, fresh	0	42106000.0
42110100	MIXED NUTS, ROASTED, W/ PEANUTS	Mixed_nuts_roasted_with_peanuts	Mixed nuts, roasted, with peanuts	0	42110100.0
42111030	PEANUTS, BOILED	Peanuts_boiled	Peanuts, boiled	0	42111030.0
42111100	PEANUTS, ROASTED, SALTED	Peanuts_roasted_salted	Peanuts, roasted, salted	0	42111100.0
42111200	PEANUTS, DRY ROASTED, SALTED	Peanuts_dry_roasted_salted	Peanuts, dry roasted, salted	0	42111200.0
42111210	PEANUTS, DRY ROASTED, W/O SALT	Peanuts_dry_roasted_without_salt	Peanuts, dry roasted, without salt	0	42111210.0
42111500	PEANUTS, HONEY ROASTED (INCL BEERNUTS)	Peanuts_honey_roasted	Peanuts, honey-roasted	0	42111500.0
42112000	PECANS	Pecans	Pecans	0	42112000.0
42116000	WALNUTS	Walnuts	Walnuts	0	42116000.0
42200500	ALMOND BUTTER	Almond_butter	Almond butter	0	42200500.0
42201000	CASHEW BUTTER	Cashew_butter	Cashew butter	0	42201000.0
42202000	PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
42202010	PEANUT BUTTER, LOW SODIUM	Peanut_butter_low_sodium	Peanut butter, low sodium	0	42202010.0
42403010	COCONUT WATER (LIQUID FROM COCONUTS)	Coconut_water_liquid_from_coconuts_	Coconut water (liquid from coconuts)	0	42403010.0
42404010	COCONUT WATER, CANNED OR BOTTLED	Coconut_water_canned_or_bottled	Coconut water, canned or bottled	0	42404010.0
43101150	PUMPKIN  SQUASH SEEDS, HULLED, ROASTED, NO SALT	Pumpkin_and_or_squash_seeds_hulled_roasted_without_salt	Pumpkin and/or squash seeds, hulled, roasted, without salt	0	43101150.0
43102000	SUNFLOWER SEEDS, HULLED, UNROASTED	Sunflower_seeds_hulled_unroasted	Sunflower seeds, hulled, unroasted	0	43102000.0
43103000	SESAME SEEDS (INCLUDE TOASTED)	Sesame_seeds	Sesame seeds	0	43103000.0
43103300	SESAME BUTTER (TAHINI) FROM KERNELS	Sesame_butter_tahini_made_from_kernels_	Sesame butter (tahini) (made from kernels)	0	43103300.0
43104000	FLAX SEED	Flax_seeds	Flax seeds	0	43104000.0
51000200	ROLL, NS AS TO MAJOR FLOUR	Roll_NS_as_to_major_flour	Roll, NS as to major flour	0	51000200.0
51101000	BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
51101010	BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
51101050	BREAD, WHITE, HOMEMADE OR PURCHASED AT A BAKERY	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery	Bread, white, made from home recipe or purchased at a bakery	0	51101050.0
51101060	BREAD, WHITE, HOMEMADE OR PURCH AT A BAKERY TOASTED	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery_toasted	Bread, white, made from home recipe or purchased at a bakery, toasted	0	51101060.0
51105010	BREAD, CUBAN (INCLUDE SPANISH, PORTUGUESE)	Bread_Cuban	Bread, Cuban	0	51105010.0
51107010	BREAD, FRENCH OR VIENNA	Bread_French_or_Vienna	Bread, French or Vienna	0	51107010.0
51108100	NAAN, INDIAN FLATBREAD	Naan_Indian_flatbread	Naan, Indian flatbread	0	51108100.0
51109010	BREAD, ITALIAN, GRECIAN, ARMENIAN	Bread_Italian_Grecian_Armenian	Bread, Italian, Grecian, Armenian	0	51109010.0
51122100	BREAD, REDUCED CALORIE/ HIGH FIBER, W/ FRUIT/NUTS	Bread_reduced_calorie_and_or_high_fiber_white_or_NFS_with_fruit_and_or_nuts	Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts	0	51122100.0
51133010	BREAD, SOUR DOUGH	Bread_sour_dough	Bread, sour dough	0	51133010.0
51150000	ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
51155000	ROLL, FRENCH OR VIENNA	Roll_French_or_Vienna	Roll, French or Vienna	0	51155000.0
51157000	ROLL, HOAGIE, SUBMARINE,	Roll_hoagie_submarine	Roll, hoagie, submarine	0	51157000.0
51158100	ROLL, MEXICAN, BOLILLO	Roll_Mexican_bolillo	Roll, Mexican, bolillo	0	51158100.0
51160000	ROLL, SWEET	Roll_sweet	Roll, sweet	0	51160000.0
51160110	ROLL, SWEET, CINNAMON BUN, FROSTED	Roll_sweet_cinnamon_bun_frosted	Roll, sweet, cinnamon bun, frosted	0	51160110.0
51161000	ROLL, SWEET, W/ FRUIT, NO FROSTING	Roll_sweet_with_fruit_no_frosting	Roll, sweet, with fruit, no frosting	0	51161000.0
51161250	ROLL, SWEET, NO TOPPING, MEXICAN (PAN DULCE)	Roll_sweet_no_topping_Mexican_Pan_Dulce_	Roll, sweet, no topping, Mexican (Pan Dulce)	0	51161250.0
51161270	ROLL, SWEET, SUGAR TOPPING, MEXICAN  (PAN DULCE)	Roll_sweet_sugar_topping_Mexican_Pan_Dulce_	Roll, sweet, sugar topping, Mexican (Pan Dulce)	0	51161270.0
51166000	CROISSANT	Croissant	Croissant	0	51166000.0
51167000	BRIOCHE	Brioche	Brioche	0	51167000.0
51180010	BAGEL	Bagel	Bagel	0	51180010.0
51180030	BAGEL, W/ RAISINS	Bagel_with_raisins	Bagel, with raisins	0	51180030.0
51182010	BREAD, STUFFING (INCLUDE HOMEMADE; STUFFING, NFS)	Bread_stuffing	Bread stuffing	0	51182010.0
51185000	CROUTONS	Croutons	Croutons	0	51185000.0
51300050	BREAD, WHOLE GRAIN WHITE	Bread_whole_grain_white	Bread, whole grain white	0	51300050.0
51300110	BREAD, WHOLE WHEAT, NS AS TO 100%	Bread_whole_wheat_NS_as_to_100_	Bread, whole wheat, NS as to 100%	0	51300110.0
51300120	BREAD, WHOLE WHEAT, NS AS TO 100%, TOASTED	Bread_whole_wheat_NS_as_to_100_toasted	Bread, whole wheat, NS as to 100%, toasted	0	51300120.0
51300140	BREAD, WHOLE WHEAT, NS AS TO 100%, MADE FROM HOME RECIPE OR	Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery	Bread, whole wheat, NS as to 100%, made from home recipe or purchased at bakery	0	51300140.0
51300210	BREAD, WHOLE WHEAT, NS AS TO 100%, W/ RAISINS	Bread_whole_wheat_NS_as_to_100_with_raisins	Bread, whole wheat, NS as to 100%, with raisins	0	51300210.0
51301010	BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
51301020	BREAD, WHEAT OR CRACKED WHEAT, TOASTED	Bread_wheat_or_cracked_wheat_toasted	Bread, wheat or cracked wheat, toasted	0	51301020.0
51301510	BREAD, CRACKED WHEAT, REDUCED CALORIE/ HIGH FIBER	Bread_wheat_or_cracked_wheat_reduced_calorie_and_or_high_fiber	Bread, wheat or cracked wheat, reduced calorie and/or high fiber	0	51301510.0
51301700	BAGEL, WHEAT	Bagel_wheat	Bagel, wheat	0	51301700.0
51301750	BAGEL, WHOLE WHEAT, NS AS TO 100%	Bagel_whole_wheat_NS_as_to_100_	Bagel, whole wheat, NS as to 100%	0	51301750.0
51301800	BAGEL, WHEAT, W/ RAISINS	Bagel_wheat_with_raisins	Bagel, wheat, with raisins	0	51301800.0
51303010	MUFFIN, ENGLISH, WHEAT OR CRACKED WHEAT	Muffin_English_wheat_or_cracked_wheat	Muffin, English, wheat or cracked wheat	0	51303010.0
51320010	ROLL, WHEAT OR CRACKED WHEAT	Roll_wheat_or_cracked_wheat	Roll, wheat or cracked wheat	0	51320010.0
51320500	ROLL, WHOLE WHEAT, NS AS TO 100%	Roll_whole_wheat_NS_as_to_100_	Roll, whole wheat, NS as to 100%	0	51320500.0
51401010	BREAD, RYE	Bread_rye	Bread, rye	0	51401010.0
51501010	BREAD, OATMEAL	Bread_oatmeal	Bread, oatmeal	0	51501010.0
51501020	BREAD, OATMEAL, TOASTED	Bread_oatmeal_toasted	Bread, oatmeal, toasted	0	51501020.0
51601010	BREAD, MULTIGRAIN, TOASTED	Bread_multigrain_toasted	Bread, multigrain, toasted	0	51601010.0
51601020	BREAD, MULTIGRAIN	Bread_multigrain	Bread, multigrain	0	51601020.0
51620000	ROLL, MULTIGRAIN	Roll_multigrain	Roll, multigrain	0	51620000.0
51630000	BAGEL, MULTIGRAIN	Bagel_multigrain	Bagel, multigrain	0	51630000.0
51630200	MUFFIN, ENGLISH, MULTIGRAIN	Muffin_English_multigrain	Muffin, English, multigrain	0	51630200.0
52101000	BISCUIT, BAKING POWDER OR BUTTERMILK TYPE, NFS	Biscuit_baking_powder_or_buttermilk_type_NS_as_to_made_from_mix_refrigerated_dough_or_home_recipe	Biscuit, baking powder or buttermilk type, NS as to made from mix, refrigerated dough, or home recipe	0	52101000.0
52102040	BISCUIT, BAK POWDER OR BUTTERMILK, FROM REFRG DOUGH	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough	Biscuit, baking powder or buttermilk type, made from refrigerated dough	0	52102040.0
52103000	BISCUIT, BAKING POWDER/BUTTERMILK TYPE, COMMERCIALLY BAKED	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	Biscuit, baking powder or buttermilk type, commercially baked	0	52103000.0
52104010	BISCUIT, BAKING POWDER OR BUTTERMILK, HOMEMADE	Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe	Biscuit, baking powder or buttermilk type, made from home recipe	0	52104010.0
52201000	CORNBREAD, PREPARED FROM MIX	Cornbread_prepared_from_mix	Cornbread, prepared from mix	0	52201000.0
52202060	CORNBREAD, HOMEMADE	Cornbread_made_from_home_recipe	Cornbread, made from home recipe	0	52202060.0
52204000	CORNBREAD STUFFING	Cornbread_stuffing	Cornbread stuffing	0	52204000.0
52206010	CORNBREAD MUFFIN, STICK, ROUND	Cornbread_muffin_stick_round	Cornbread muffin, stick, round	0	52206010.0
52208010	CORN PONE,BAKED (INCL HOE CAKE)	Corn_pone_baked	Corn pone, baked	0	52208010.0
52208760	GORDITA/SOPE SHELL,PLAIN,NO FILLING, FRIED IN OIL	Gordita_sope_shell_plain_no_filling_fried_in_oil	Gordita/sope shell, plain, no filling, fried in oil	0	52208760.0
52209010	HUSH PUPPY	Hush_puppy	Hush puppy	0	52209010.0
52215100	TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
52215200	TORTILLA, FLOUR (WHEAT)	Tortilla_flour_wheat_	Tortilla, flour (wheat)	0	52215200.0
