FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
27214110	MEAT LOAF W/ BEEF, W/ TOMATO SAUCE	Meat_loaf_made_with_beef_with_tomato_based_sauce	Meat loaf made with beef, with tomato-based sauce	0	27214110.0
27220080	HAM CROQUETTE	Ham_croquette	Ham croquette	0	27220080.0
27242300	CHICKEN OR TURKEY  NOODLES W/ CREAM OR WHITE SAUCE	Chicken_or_turkey_and_noodles_with_cream_or_white_sauce_mixture_	Chicken or turkey and noodles with cream or white sauce (mixture)	0	27242300.0
27243500	CHICKEN  RICE W/ TOMATO-BASED SAUCE (MIXTURE)	Chicken_or_turkey_and_rice_with_tomato_based_sauce_mixture_	Chicken or turkey and rice with tomato-based sauce (mixture)	0	27243500.0
27250040	CRAB CAKE	Crab_cake	Crab cake	0	27250040.0
27311310	BEEF STEW W/ POT  VEG(W/ CAR/DK GRN), TOMATO SAUCE	Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_tomato_based_sauce	Beef stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce	0	27311310.0
27315220	BEEF, RICE  VEG (NO CAR/DK GREEN), TOMATO SAUCE	Beef_rice_and_vegetables_excluding_carrots_broccoli_and_or_dark_green_leafy_tomato_based_sauce_mixture_	Beef, rice, and vegetables (excluding carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)	0	27315220.0
27317010	BEEF POT PIE (INCLUDE GREEK MEAT PIE)	Beef_pot_pie	Beef pot pie	0	27317010.0
27320110	PORK, POTATOES  VEG (NO CAR, DK GREEN), TOMATO SCE	Pork_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_tomato_based_sauce_mixture_	Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)	0	27320110.0
27320140	PORK, POT,  VEG (INCL CAR/DK GRN), GRAVY, MIXTURE	Pork_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy_mixture_	Pork, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)	0	27320140.0
27320410	HAM, POTATOES  VEG (NO CARROTS/DK GREEN), NO SAUCE	Ham_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Ham, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27320410.0
27343020	CHICKEN, NOODLES  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27343020.0
27345020	CHICKEN, RICE  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27345020.0
27345310	CHICKEN, RICE  VEG (INCL CAR/DK GRN), SOY SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_soy_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), soy-based sauce (mixture)	0	27345310.0
27347100	CHICKEN OR TURKEY POT PIE	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	0	27347100.0
27415100	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415100.0
27420510	PORK  VEG (NO CAR/DK GRN), SOY-BASED SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_soy_based_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark- green leafy), soy-based sauce (mixture)	0	27420510.0
27440120	CHICK/TURK  VEG (NO CAR/DK GRN, NO POT), NO SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27440120.0
27445120	CHICKEN  VEG (NO CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445120.0
27446200	CHICKEN OR TURKEY SALAD	Chicken_or_turkey_salad	Chicken or turkey salad	0	27446200.0
27446205	CHICKEN/TURKEY SALAD WITH NUTS AND/OR FRUITS	Chicken_or_turkey_salad_with_nuts_and_or_fruits	Chicken or turkey salad with nuts and/or fruits	0	27446205.0
27446220	CHICKEN SALAD W/ EGG	Chicken_or_turkey_salad_with_egg	Chicken or turkey salad with egg	0	27446220.0
27446315	CHICKEN GARDEN SALAD W/ BACON,CHEESE,TOMATO/CARROT,NO DRSG	Chicken_or_turkey_garden_salad_with_bacon_chicken_and_or_turkey_bacon_cheese_lettuce_and_or_greens_tomato_and_or_carrots_other_vegetables_no_dressing	Chicken or turkey garden salad with bacon (chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables), no dressing	0	27446315.0
27450060	TUNA SALAD	Tuna_salad	Tuna salad	0	27450060.0
27450080	SEAFOOD SALAD	Seafood_salad	Seafood salad	0	27450080.0
27450100	TUNA SALAD W/ EGG	Tuna_salad_with_egg	Tuna salad with egg	0	27450100.0
27450405	SHRIMP  VEG (NO CARROT/DK GREEN, NO POT), NO SAUCE	Shrimp_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27450405.0
27510700	MEATBALL  SPAG SAU SUB SAND	Meatball_and_spaghetti_sauce_submarine_sandwich	Meatball and spaghetti sauce submarine sandwich	0	27510700.0
27513050	ROAST BEEF SANDWICH W/ CHEESE	Roast_beef_sandwich_with_cheese	Roast beef sandwich with cheese	0	27513050.0
27515020	STEAK , CHEESE SUB SAND, W/ LETT, TOM	Steak_and_cheese_submarine_sandwich_with_lettuce_and_tomato	Steak and cheese submarine sandwich, with lettuce and tomato	0	27515020.0
27520135	BACON, CHICKN  TOMATO CLUB SANDWICH W/CHEESE, LETTUCE SPRD	Bacon_chicken_and_tomato_club_sandwich_with_cheese_lettuce_and_spread	Bacon, chicken, and tomato club sandwich, with cheese, lettuce and spread	0	27520135.0
27520350	HAM  CHEESE SANDWICH W/ SPREAD, GRILLED	Ham_and_cheese_sandwich_with_spread_grilled	Ham and cheese sandwich, with spread, grilled	0	27520350.0
27520390	HAM  CHEESE SUB, W/ LETTUCE, TOMATO  SPREAD	Ham_and_cheese_submarine_sandwich_with_lettuce_tomato_and_spread	Ham and cheese submarine sandwich, with lettuce, tomato and spread	0	27520390.0
27520500	PORK SANDWICH, ON WHITE ROLL, W/ ONIONS, PICKLES  BBQ SAUCE	Pork_sandwich_on_white_roll_with_onions_dill_pickles_and_barbecue_sauce	Pork sandwich, on white roll, with onions, dill pickles and barbecue sauce	0	27520500.0
27540140	CHICKEN FILLET (BREADED, FRIED) SANDWICH	Chicken_fillet_breaded_fried_sandwich	Chicken fillet (breaded, fried) sandwich	0	27540140.0
27540145	CHICKEN FILLET (BREADED, FRIED) SANDWICH ON BISCUIT	Chicken_fillet_breaded_fried_sandwich_on_biscuit	Chicken fillet (breaded, fried) sandwich on biscuit	0	27540145.0
27540180	CHICKEN PATTY SANDWICH ON BISCUIT	Chicken_patty_sandwich_or_biscuit	Chicken patty sandwich or biscuit	0	27540180.0
27540190	CHICKEN PATTY SANDWICH W/ LETTUCE  SPREAD	Chicken_patty_sandwich_with_lettuce_and_spread	Chicken patty sandwich, with lettuce and spread	0	27540190.0
27540200	FAJITA-STYLE CHICKEN SANDWICH W/ CHEESE, LETTUC,TOM	Fajita_style_chicken_sandwich_with_cheese_on_pita_bread_with_lettuce_and_tomato	Fajita-style chicken sandwich with cheese, on pita bread, with lettuce and tomato	0	27540200.0
27540250	CHICK FILLET,BROIL,SANDWICH,W/CHEESE,WW ROLL	Chicken_fillet_broiled_sandwich_with_cheese_on_whole_wheat_roll_with_lettuce_tomato_and_non_mayonaise_type_spread	Chicken fillet, broiled, sandwich with cheese, on whole wheat roll, with lettuce, tomato and non-mayonaise type spread	0	27540250.0
27550100	FISH SANDWICH, ON BUN, W/ CHEESE AND SPREAD	Fish_sandwich_on_bun_with_cheese_and_spread	Fish sandwich, on bun, with cheese and spread	0	27550100.0
27560300	CORN DOG (FRANKFURTER/HOT DOG W/ CORNBREAD COATING)	Corn_dog_frankfurter_or_hot_dog_with_cornbread_coating_	Corn dog (frankfurter or hot dog with cornbread coating)	0	27560300.0
27560670	SAUSAGE  CHEESE ON ENGLISH MUFFIN	Sausage_and_cheese_on_English_muffin	Sausage and cheese on English muffin	0	27560670.0
28110660	MEATBALLS,SWEDISH,W/GRAVY  NOODLES (DIET FRZ MEAL)	Meatballs_Swedish_in_gravy_with_noodles_diet_frozen_meal_	Meatballs, Swedish, in gravy, with noodles (diet frozen meal)	0	28110660.0
28150510	FISH IN LEMON SAUCE W/ STARCH ITEM, VEG (FROZ MEAL)	Fish_in_lemon_butter_sauce_with_starch_item_vegetable_frozen_meal_	Fish in lemon-butter sauce with starch item, vegetable (frozen meal)	0	28150510.0
28315140	BEEF VEGETABLE SOUP,MEXICAN STYLE (SOPA / CALDO DE RES)	Beef_vegetable_soup_Mexican_style_Sopa_caldo_de_Res_	Beef vegetable soup, Mexican style (Sopa / caldo de Res)	0	28315140.0
28315150	MEAT  CORN HOMINY SOUP, MEXICAN STYLE (POZOLE)	Meat_and_corn_hominy_soup_Mexican_style_Pozole_	Meat and corn hominy soup, Mexican style (Pozole)	0	28315150.0
28320300	PORK W/VEG (NO CAR,BROC,/OR DK GREEN)SOUP,ORIENTAL	Pork_with_vegetable_excluding_carrots_broccoli_and_or_dark_green_leafy_soup_Oriental_Style	Pork with vegetable (excluding carrots, broccoli and/or dark-green leafy) soup, Oriental Style	0	28320300.0
28340640	CHICKEN VEG SOUP W/ NOODLES, STEW TYPE, CHUNKY STYL	Chicken_vegetable_soup_with_noodles_stew_type_chunky_style	Chicken vegetable soup with noodles, stew type, chunky style	0	28340640.0
28340660	CHICKEN OR TURKEY  VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
28350050	FISH CHOWDER (INCL FISHERMANS SOUP, SEAFOOD CHOWD)	Fish_chowder	Fish chowder	0	28350050.0
28350220	CLAM CHOWDER, MANHATTAN (INCLUDE CHUNKY)	Clam_chowder_Manhattan	Clam chowder, Manhattan	0	28350220.0
28355110	CLAM CHOWDER, NEW ENG, NS AS TO MILK OR WATER ADDED	Clam_chowder_New_England_NS_as_to_prepared_with_water_or_milk	Clam chowder, New England, NS as to prepared with water or milk	0	28355110.0
28355470	SEAFOOD SOUP W/ VEGETABLES (INCL DK GREEN LEAFY)	Seafood_soup_with_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_	Seafood soup with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes))	0	28355470.0
28500040	GRAVY, BEEF/MEAT (INCL GRAVY,NFS;BROWN GRAVY;SWISS STEAK GRV	Gravy_beef_or_meat	Gravy, beef or meat	0	28500040.0
28520100	OYSTER-FLAVORED SAUCE	Oyster_flavored_sauce	Oyster-flavored sauce	0	28520100.0
31102000	EGGS, WHOLE, COOKED, NS AS TO METHOD	Egg_whole_cooked_NS_as_to_cooking_method	Egg, whole, cooked, NS as to cooking method	0	31102000.0
32202010	EGG, CHEESE  HAM ON ENGLISH MUFFIN	Egg_cheese_and_ham_on_English_muffin	Egg, cheese, and ham on English muffin	0	32202010.0
32202030	EGG, CHEESE  SAUSAGE ON ENGLISH MUFFIN	Egg_cheese_and_sausage_on_English_muffin	Egg, cheese, and sausage on English muffin	0	32202030.0
32202070	EGG, CHEESE  BACON ON BISCUIT	Egg_cheese_and_bacon_on_biscuit	Egg, cheese, and bacon on biscuit	0	32202070.0
32202075	EGG, CHEESE  BACON GRIDDLE CAKE SANDWICH	Egg_cheese_and_bacon_griddle_cake_sandwich	Egg, cheese, and bacon griddle cake sandwich	0	32202075.0
32202085	EGG, CHEESE  BACON ON BAGEL	Egg_cheese_and_bacon_on_bagel	Egg, cheese and bacon on bagel	0	32202085.0
41102000	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT NS	Black_brown_or_Bayo_beans_dry_cooked_NS_as_to_fat_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, NS as to fat added in cooking	0	41102000.0
41102020	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, NO FAT	Black_brown_or_Bayo_beans_dry_cooked_fat_not_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, fat not added in cooking	0	41102020.0
41104020	PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, NO FAT	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking	Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking	0	41104020.0
41106000	RED KIDNEY BEANS, DRY, COOKED, NS AS TO ADDED FAT	Red_kidney_beans_dry_cooked_NS_as_to_fat_added_in_cooking	Red kidney beans, dry, cooked, NS as to fat added in cooking	0	41106000.0
41106020	RED KIDNEY BEANS, DRY, COOKED, NO FAT ADDED	Red_kidney_beans_dry_cooked_fat_not_added_in_cooking	Red kidney beans, dry, cooked, fat not added in cooking	0	41106020.0
41107000	SOYBEANS, COOKED, FAT NOT ADDED	Soybeans_cooked_fat_not_added_in_cooking	Soybeans, cooked, fat not added in cooking	0	41107000.0
41201020	BAKED BEANS, VEGETARIAN	Baked_beans_vegetarian	Baked beans, vegetarian	0	41201020.0
41202020	CHILI BEANS, BARBECUE BEANS, RANCH OR MEXICAN STYLE	Chili_beans_barbecue_beans_ranch_style_beans_or_Mexican_style_beans	Chili beans, barbecue beans, ranch style beans or Mexican- style beans	0	41202020.0
41202505	BEANS AND TOMATOES, FAT NOT ADDED	Beans_and_tomatoes_fat_not_added_in_cooking	Beans and tomatoes, fat not added in cooking	0	41202505.0
41202510	BEANS AND TOMATOES, FAT ADDED	Beans_and_tomatoes_fat_added_in_cooking	Beans and tomatoes, fat added in cooking	0	41202510.0
41205010	REFRIED BEANS	Refried_beans	Refried beans	0	41205010.0
41205070	HUMMUS	Hummus	Hummus	0	41205070.0
41301020	COWPEAS, DRY, COOKED, NO FAT ADDED	Cowpeas_dry_cooked_fat_not_added_in_cooking	Cowpeas, dry, cooked, fat not added in cooking	0	41301020.0
41305000	LENTILS, DRY, COOKED, NO FAT ADDED	Lentils_dry_cooked_fat_not_added_in_cooking	Lentils, dry, cooked, fat not added in cooking	0	41305000.0
41420010	SOYBEAN CURD	Soybean_curd	Soybean curd	0	41420010.0
41420300	SOY SAUCE	Soy_sauce	Soy sauce	0	41420300.0
41420400	TERIYAKI SAUCE (INCLUDE ORIENTAL BARBECUE SAUCE)	Teriyaki_sauce	Teriyaki sauce	0	41420400.0
41425010	VERMICELLI, MADE FROM SOYBEANS	Vermicelli_made_from_soybeans	Vermicelli, made from soybeans	0	41425010.0
41601180	BEAN  HAM SOUP, HOME RECIPE	Bean_and_ham_soup_home_recipe	Bean and ham soup, home recipe	0	41601180.0
41602050	SPLIT PEA SOUP	Split_pea_soup	Split pea soup	0	41602050.0
41603010	LENTIL SOUP	Lentil_soup	Lentil soup	0	41603010.0
41810250	BACON BITS, MEATLESS	Bacon_bits_meatless	Bacon bits, meatless	0	41810250.0
41812000	SANDWICH SPREAD, MEAT SUBSTITUTE TYPE	Sandwich_spread_meat_substitute_type	Sandwich spread, meat substitute type	0	41812000.0
41812510	TOFU  VEG (NO CARROT/DK GRN, NO POTATO) W/ SOY SAUCE	Tofu_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_vegetables_no_potatoes_with_soy_based_sauce_mixture_	Tofu and vegetables (excluding carrots, broccoli, and dark-green leafy vegetables (no potatoes)), with soy-based sauce (mixture)	0	41812510.0
42100050	NUTS, NFS	Nuts_nfs	Nuts, nfs	0	42100050.0
42100100	ALMONDS, NFS	Almonds_NFS	Almonds, NFS	0	42100100.0
42101000	ALMONDS, UNROASTED	Almonds_unroasted	Almonds, unroasted	0	42101000.0
42104000	CASHEW NUTS, NFS	Cashew_nuts_NFS	Cashew nuts, NFS	0	42104000.0
42104110	CASHEW NUTS, ROASTED, W/O SALT	Cashew_nuts_roasted_without_salt	Cashew nuts, roasted, without salt	0	42104110.0
42107000	FILBERTS, HAZELNUTS	Filberts_hazelnuts	Filberts, hazelnuts	0	42107000.0
42110100	MIXED NUTS, ROASTED, W/ PEANUTS	Mixed_nuts_roasted_with_peanuts	Mixed nuts, roasted, with peanuts	0	42110100.0
42110150	MIXED NUTS, ROASTED, W/O PEANUTS	Mixed_nuts_roasted_without_peanuts	Mixed nuts, roasted, without peanuts	0	42110150.0
42111000	PEANUTS, NFS	Peanuts_NFS	Peanuts, NFS	0	42111000.0
42111100	PEANUTS, ROASTED, SALTED	Peanuts_roasted_salted	Peanuts, roasted, salted	0	42111100.0
42111110	PEANUTS, ROASTED, W/O SALT	Peanuts_roasted_without_salt	Peanuts, roasted, without salt	0	42111110.0
42111200	PEANUTS, DRY ROASTED, SALTED	Peanuts_dry_roasted_salted	Peanuts, dry roasted, salted	0	42111200.0
42111210	PEANUTS, DRY ROASTED, W/O SALT	Peanuts_dry_roasted_without_salt	Peanuts, dry roasted, without salt	0	42111210.0
42111500	PEANUTS, HONEY ROASTED (INCL BEERNUTS)	Peanuts_honey_roasted	Peanuts, honey-roasted	0	42111500.0
42112000	PECANS	Pecans	Pecans	0	42112000.0
42116000	WALNUTS	Walnuts	Walnuts	0	42116000.0
42201000	CASHEW BUTTER	Cashew_butter	Cashew butter	0	42201000.0
42202000	PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
42403010	COCONUT WATER (LIQUID FROM COCONUTS)	Coconut_water_liquid_from_coconuts_	Coconut water (liquid from coconuts)	0	42403010.0
42501000	NUT MIXTURE W/ DRIED FRUIT  SEEDS	Nut_mixture_with_dried_fruit_and_seeds	Nut mixture with dried fruit and seeds	0	42501000.0
43102000	SUNFLOWER SEEDS, HULLED, UNROASTED	Sunflower_seeds_hulled_unroasted	Sunflower seeds, hulled, unroasted	0	43102000.0
51101000	BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
51101010	BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
51101050	BREAD, WHITE, HOMEMADE OR PURCHASED AT A BAKERY	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery	Bread, white, made from home recipe or purchased at a bakery	0	51101050.0
51105010	BREAD, CUBAN (INCLUDE SPANISH, PORTUGUESE)	Bread_Cuban	Bread, Cuban	0	51105010.0
51107010	BREAD, FRENCH OR VIENNA	Bread_French_or_Vienna	Bread, French or Vienna	0	51107010.0
51108010	FOCACCIA, ITALIAN FLATBREAD, PLAIN	Focaccia_Italian_flatbread_plain	Focaccia, Italian flatbread, plain	0	51108010.0
51108100	NAAN, INDIAN FLATBREAD	Naan_Indian_flatbread	Naan, Indian flatbread	0	51108100.0
51109010	BREAD, ITALIAN, GRECIAN, ARMENIAN	Bread_Italian_Grecian_Armenian	Bread, Italian, Grecian, Armenian	0	51109010.0
51109100	BREAD, PITA	Bread_pita	Bread, pita	0	51109100.0
51133010	BREAD, SOUR DOUGH	Bread_sour_dough	Bread, sour dough	0	51133010.0
51150000	ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
51153000	ROLL, WHITE, HARD	Roll_white_hard	Roll, white, hard	0	51153000.0
51155000	ROLL, FRENCH OR VIENNA	Roll_French_or_Vienna	Roll, French or Vienna	0	51155000.0
51157000	ROLL, HOAGIE, SUBMARINE,	Roll_hoagie_submarine	Roll, hoagie, submarine	0	51157000.0
51158100	ROLL, MEXICAN, BOLILLO	Roll_Mexican_bolillo	Roll, Mexican, bolillo	0	51158100.0
51160000	ROLL, SWEET	Roll_sweet	Roll, sweet	0	51160000.0
51160100	ROLL, SWEET, CINNAMON BUN, NO FROSTING	Roll_sweet_cinnamon_bun_no_frosting	Roll, sweet, cinnamon bun, no frosting	0	51160100.0
51160110	ROLL, SWEET, CINNAMON BUN, FROSTED	Roll_sweet_cinnamon_bun_frosted	Roll, sweet, cinnamon bun, frosted	0	51160110.0
51161250	ROLL, SWEET, NO TOPPING, MEXICAN (PAN DULCE)	Roll_sweet_no_topping_Mexican_Pan_Dulce_	Roll, sweet, no topping, Mexican (Pan Dulce)	0	51161250.0
51161270	ROLL, SWEET, SUGAR TOPPING, MEXICAN  (PAN DULCE)	Roll_sweet_sugar_topping_Mexican_Pan_Dulce_	Roll, sweet, sugar topping, Mexican (Pan Dulce)	0	51161270.0
51166000	CROISSANT	Croissant	Croissant	0	51166000.0
51180010	BAGEL	Bagel	Bagel	0	51180010.0
51180030	BAGEL, W/ RAISINS	Bagel_with_raisins	Bagel, with raisins	0	51180030.0
51180080	BAGEL W/ FRUIT OTHER THAN RAISINS	Bagel_with_fruit_other_than_raisins	Bagel, with fruit other than raisins	0	51180080.0
51185000	CROUTONS	Croutons	Croutons	0	51185000.0
51186010	MUFFIN, ENGLISH (INCLUDE SOUR DOUGH)	Muffin_English	Muffin, English	0	51186010.0
51186100	MUFFIN, ENGLISH, W/ RAISINS	Muffin_English_with_raisins	Muffin, English, with raisins	0	51186100.0
51300110	BREAD, WHOLE WHEAT, NS AS TO 100%	Bread_whole_wheat_NS_as_to_100_	Bread, whole wheat, NS as to 100%	0	51300110.0
51300120	BREAD, WHOLE WHEAT, NS AS TO 100%, TOASTED	Bread_whole_wheat_NS_as_to_100_toasted	Bread, whole wheat, NS as to 100%, toasted	0	51300120.0
51301010	BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
51301020	BREAD, WHEAT OR CRACKED WHEAT, TOASTED	Bread_wheat_or_cracked_wheat_toasted	Bread, wheat or cracked wheat, toasted	0	51301020.0
51303010	MUFFIN, ENGLISH, WHEAT OR CRACKED WHEAT	Muffin_English_wheat_or_cracked_wheat	Muffin, English, wheat or cracked wheat	0	51303010.0
51320010	ROLL, WHEAT OR CRACKED WHEAT	Roll_wheat_or_cracked_wheat	Roll, wheat or cracked wheat	0	51320010.0
51401010	BREAD, RYE	Bread_rye	Bread, rye	0	51401010.0
51404010	BREAD, PUMPERNICKEL	Bread_pumpernickel	Bread, pumpernickel	0	51404010.0
51407010	BREAD, BLACK	Bread_black	Bread, black	0	51407010.0
51601010	BREAD, MULTIGRAIN, TOASTED	Bread_multigrain_toasted	Bread, multigrain, toasted	0	51601010.0
51601020	BREAD, MULTIGRAIN	Bread_multigrain	Bread, multigrain	0	51601020.0
51620000	ROLL, MULTIGRAIN	Roll_multigrain	Roll, multigrain	0	51620000.0
52101100	BISCUIT, BAKING POWDER OR BUTTERMILK, FROM MIX	Biscuit_baking_powder_or_buttermilk_type_made_from_mix	Biscuit, baking powder or buttermilk type, made from mix	0	52101100.0
52103000	BISCUIT, BAKING POWDER/BUTTERMILK TYPE, COMMERCIALLY BAKED	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	Biscuit, baking powder or buttermilk type, commercially baked	0	52103000.0
52104010	BISCUIT, BAKING POWDER OR BUTTERMILK, HOMEMADE	Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe	Biscuit, baking powder or buttermilk type, made from home recipe	0	52104010.0
52104040	BISCUIT, WHOLE WHEAT	Biscuit_whole_wheat	Biscuit, whole wheat	0	52104040.0
52104200	BISCUIT, CINNAMON-RAISIN	Biscuit_cinnamon_raisin	Biscuit, cinnamon-raisin	0	52104200.0
52105200	SCONE, WITH FRUIT	Scone_with_fruit	Scone, with fruit	0	52105200.0
52201000	CORNBREAD, PREPARED FROM MIX	Cornbread_prepared_from_mix	Cornbread, prepared from mix	0	52201000.0
52202060	CORNBREAD, HOMEMADE	Cornbread_made_from_home_recipe	Cornbread, made from home recipe	0	52202060.0
52204000	CORNBREAD STUFFING	Cornbread_stuffing	Cornbread stuffing	0	52204000.0
52209010	HUSH PUPPY	Hush_puppy	Hush puppy	0	52209010.0
52215100	TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
52215200	TORTILLA, FLOUR (WHEAT)	Tortilla_flour_wheat_	Tortilla, flour (wheat)	0	52215200.0
52215260	TORTILLA, WHOLE WHEAT	Tortilla_whole_wheat	Tortilla, whole wheat	0	52215260.0
52215300	TACO SHELL, CORN	Taco_shell_corn	Taco shell, corn	0	52215300.0
52302010	MUFFIN, FRUIT AND/OR NUTS	Muffin_fruit_and_or_nuts	Muffin, fruit and/or nuts	0	52302010.0
52302500	MUFFIN, CHOCOLATE CHIP	Muffin_chocolate_chip	Muffin, chocolate chip	0	52302500.0
52302600	MUFFIN, CHOCOLATE	Muffin_chocolate	Muffin, chocolate	0	52302600.0
52306010	MUFFIN, PLAIN	Muffin_plain	Muffin, plain	0	52306010.0
52405010	BREAD, FRUIT, W/O NUTS	Bread_fruit_without_nuts	Bread, fruit, without nuts	0	52405010.0
52407000	BREAD, ZUCCHINI (INCL SQUASH BREAD; W/ NUTS)	Bread_zucchini	Bread, zucchini	0	52407000.0
53102600	CAKE, BANANA, W/O ICING	Cake_banana_without_icing	Cake, banana, without icing	0	53102600.0
53104260	CAKE, CARROT, W/ ICING	Cake_carrot_with_icing	Cake, carrot, with icing	0	53104260.0
53104400	CAKE, COCONUT, W/ ICING	Cake_coconut_with_icing	Cake, coconut, with icing	0	53104400.0
53104500	CHEESECAKE	Cheesecake	Cheesecake	0	53104500.0
53108200	CAKE, CUPCAKE, CHOCOLATE, W/ ICING OR FILLING	Cake_cupcake_chocolate_with_icing_or_filling	Cake, cupcake, chocolate, with icing or filling	0	53108200.0
53109200	CAKE, CUPCAKE, NOT CHOCOLATE, W/ ICING OR FILLING	Cake_cupcake_not_chocolate_with_icing_or_filling	Cake, cupcake, not chocolate, with icing or filling	0	53109200.0
53112100	CAKE, ICE CREAM  CAKE ROLL, NOT CHOCOLATE	Cake_ice_cream_and_cake_roll_not_chocolate	Cake, ice cream and cake roll, not chocolate	0	53112100.0
53115200	CAKE, MARBLE, W/ ICING	Cake_marble_with_icing	Cake, marble, with icing	0	53115200.0
53115450	CAKE, PEANUT BUTTER, WITH ICING	Cake_peanut_butter_with_icing	Cake, peanut butter, with icing	0	53115450.0
53116020	CAKE, POUND, W/ ICING	Cake_pound_with_icing	Cake, pound, with icing	0	53116020.0
53116570	CAKE, RAVANI (MADE W/ FARINA)	Cake_Ravani_made_with_farina_	Cake, Ravani (made with farina)	0	53116570.0
53200100	COOKIE, BATTER / DOUGH, RAW, NOT CHOCOLATE	Cookie_batter_or_dough_raw_not_chocolate	Cookie, batter or dough, raw, not chocolate	0	53200100.0
53204010	COOKIE, BROWNIE, W/O ICING	Cookie_brownie_without_icing	Cookie, brownie, without icing	0	53204010.0
53204100	COOKIE, BROWNIE, W/ ICING	Cookie_brownie_with_icing	Cookie, brownie, with icing	0	53204100.0
53206000	COOKIE, CHOCOLATE CHIP	Cookie_chocolate_chip	Cookie, chocolate chip	0	53206000.0
