FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
52302600	MUFFIN, CHOCOLATE	Muffin_chocolate	Muffin, chocolate	0	52302600.0
52306010	MUFFIN, PLAIN	Muffin_plain	Muffin, plain	0	52306010.0
52403000	BREAD, NUT	Bread_nut	Bread, nut	0	52403000.0
52407000	BREAD, ZUCCHINI (INCL SQUASH BREAD; W/ NUTS)	Bread_zucchini	Bread, zucchini	0	52407000.0
53101100	CAKE, ANGEL FOOD, W/O ICING	Cake_angel_food_without_icing	Cake, angel food, without icing	0	53101100.0
53104260	CAKE, CARROT, W/ ICING	Cake_carrot_with_icing	Cake, carrot, with icing	0	53104260.0
53104500	CHEESECAKE	Cheesecake	Cheesecake	0	53104500.0
53104550	CHEESECAKE, W/ FRUIT	Cheesecake_with_fruit	Cheesecake with fruit	0	53104550.0
53108200	CAKE, CUPCAKE, CHOCOLATE, W/ ICING OR FILLING	Cake_cupcake_chocolate_with_icing_or_filling	Cake, cupcake, chocolate, with icing or filling	0	53108200.0
53114100	CAKE, LEMON, W/ ICING	Cake_lemon_with_icing	Cake, lemon, with icing	0	53114100.0
53118200	CAKE, SPONGE, W/ ICING	Cake_sponge_with_icing	Cake, sponge, with icing	0	53118200.0
53118550	CAKE, TRES LECHE	Cake_tres_leche	Cake, tres leche	0	53118550.0
53119000	CAKE, UPSIDE DOWN (ALL FRUITS)	Cake_upside_down_all_fruits_	Cake, upside down (all fruits)	0	53119000.0
53204010	COOKIE, BROWNIE, W/O ICING	Cookie_brownie_without_icing	Cookie, brownie, without icing	0	53204010.0
53204100	COOKIE, BROWNIE, W/ ICING	Cookie_brownie_with_icing	Cookie, brownie, with icing	0	53204100.0
53206000	COOKIE, CHOCOLATE CHIP	Cookie_chocolate_chip	Cookie, chocolate chip	0	53206000.0
53206030	COOKIE, CHOC CHIP, REDUCED FAT	Cookie_chocolate_chip_reduced_fat	Cookie, chocolate chip, reduced fat	0	53206030.0
53207000	COOKIE, CHOCOLATE FUDGE	Cookie_chocolate_fudge_with_without_nuts	Cookie, chocolate fudge, with/without nuts	0	53207000.0
53215500	COOKIE, COCONUT	Cookie_coconut	Cookie, coconut	0	53215500.0
53220000	COOKIE, FRUIT-FILLED	Cookie_fruit_filled_bar	Cookie, fruit-filled bar	0	53220000.0
53230000	COOKIE, MOLASSES	Cookie_molasses	Cookie, molasses	0	53230000.0
53233000	COOKIE, OATMEAL	Cookie_oatmeal	Cookie, oatmeal	0	53233000.0
53233010	COOKIE, OATMEAL, W/ RAISINS OR DATES	Cookie_oatmeal_with_raisins	Cookie, oatmeal, with raisins	0	53233010.0
53233060	COOKIE, OATMEAL, W/ CHOCOLATE CHIPS	Cookie_oatmeal_with_chocolate_chips	Cookie, oatmeal, with chocolate chips	0	53233060.0
53234000	COOKIE, PEANUT BUTTER (INCLUDE PB WAFER)	Cookie_peanut_butter	Cookie, peanut butter	0	53234000.0
53234250	COOKIE, PEANUT BUTTER W/ RICE CEREAl (NO-BAKE)	Cookie_peanut_butter_with_rice_cereal_no_bake_	Cookie, peanut butter with rice cereal (no-bake)	0	53234250.0
53235000	COOKIE, PEANUT	Cookie_peanut	Cookie, peanut	0	53235000.0
53235500	COOKIE, W/ PEANUT BUTTER FILLING, CHOCOLATE-COATED	Cookie_with_peanut_butter_filling_chocolate_coated	Cookie, with peanut butter filling, chocolate-coated	0	53235500.0
53237000	COOKIE, RAISIN	Cookie_raisin	Cookie, raisin	0	53237000.0
53239000	COOKIE, SHORTBREAD	Cookie_shortbread	Cookie, shortbread	0	53239000.0
53241500	COOKIE, BUTTER OR SUGAR	Cookie_butter_or_sugar_cookie	Cookie, butter or sugar cookie	0	53241500.0
53241600	COOKIE, BUTTER/SUGAR COOKIE, W/ FRUIT AND/ OR NUTS	Cookie_butter_or_sugar_cookie_with_fruit_and_or_nuts	Cookie, butter or sugar cookie, with fruit and/or nuts	0	53241600.0
53242000	COOKIE, SUGAR WAFER	Cookie_sugar_wafer	Cookie, sugar wafer	0	53242000.0
53243000	COOKIE, VANILLA SANDWICH	Cookie_vanilla_sandwich	Cookie, vanilla sandwich	0	53243000.0
53244020	COOKIE, BUTTER/SUGAR, W/ ICING/FILLING OTHER THAN CHOC	Cookie_butter_or_sugar_with_icing_or_filling_other_than_chocolate	Cookie, butter or sugar, with icing or filling other than chocolate	0	53244020.0
53247000	COOKIE, VANILLA WAFER, NS AS TO TYPE	Cookie_vanilla_wafer	Cookie, vanilla wafer	0	53247000.0
53301070	PIE, APPLE, INDIVIDUAL SIZE OR TART	Pie_apple_individual_size_or_tart	Pie, apple, individual size or tart	0	53301070.0
53305000	PIE, CHERRY, TWO CRUST	Pie_cherry_two_crust	Pie, cherry, two crust	0	53305000.0
53305700	PIE, LEMON (NOT CREAM OR MERINGUE)	Pie_lemon_not_cream_or_meringue_	Pie, lemon (not cream or meringue)	0	53305700.0
53342000	PIE, CHOCOLATE CREAM	Pie_chocolate_cream	Pie, chocolate cream	0	53342000.0
53347000	PIE, PUMPKIN	Pie_pumpkin	Pie, pumpkin	0	53347000.0
53385000	PIE, PECAN	Pie_pecan	Pie, pecan	0	53385000.0
53415120	FRITTER, APPLE	Fritter_apple	Fritter, apple	0	53415120.0
53450000	TURNOVER OR DUMPLING, APPLE	Turnover_or_dumpling_apple	Turnover or dumpling, apple	0	53450000.0
53451500	TURNOVER, GUAVA	Turnover_guava	Turnover, guava	0	53451500.0
53452450	CHEESE PASTRY PUFF	Cheese_pastry_puffs	Cheese pastry puffs	0	53452450.0
53510100	DANISH PASTRY, W/ FRUIT	Danish_pastry_with_fruit	Danish pastry, with fruit	0	53510100.0
53520110	DOUGHNUT, CAKE TYPE	Doughnut_cake_type	Doughnut, cake type	0	53520110.0
53520600	CRULLER, NFS	Cruller_NFS	Cruller, NFS	0	53520600.0
53521110	DOUGHNUT, RAISED / YEAST	Doughnut_raised_or_yeast	Doughnut, raised or yeast	0	53521110.0
53521130	DOUGHNUT, RAISED OR YEAST, CHOCOLATE COVERED	Doughnut_raised_or_yeast_chocolate_covered	Doughnut, raised or yeast, chocolate covered	0	53521130.0
53521140	DOUGHNUT, JELLY	Doughnut_jelly	Doughnut, jelly	0	53521140.0
53530000	BREAKFAST TART	Breakfast_tart	Breakfast tart	0	53530000.0
53610100	COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE	Coffee_cake_crumb_or_quick_bread_type	Coffee cake, crumb or quick-bread type	0	53610100.0
53610200	COFFEECAKE, CRUMB OR QUICK-BREAD TYPE, CHEESE FILLD	Coffee_cake_crumb_or_quick_bread_type_cheese_filled	Coffee cake, crumb or quick-bread type, cheese-filled	0	53610200.0
54001000	CRACKER, NS AS TO SWEET/NONSWEET (INCL CRACKER,NFS)	Crackers_NS_as_to_sweet_or_nonsweet	Crackers, NS as to sweet or nonsweet	0	54001000.0
54304000	CRACKERS, CHEESE	Cracker_cheese	Cracker, cheese	0	54304000.0
54313000	CRACKERS, OYSTER	Crackers_oyster	Crackers, oyster	0	54313000.0
54318500	RICE CAKE, CRACKER-TYPE	Rice_cake_cracker_type	Rice cake, cracker-type	0	54318500.0
54319000	CRACKERS, RICE	Crackers_rice	Crackers, rice	0	54319000.0
54325000	CRACKERS, SALTINES	Crackers_saltine	Crackers, saltine	0	54325000.0
54328100	CRACKER,SANDWICH-TYPE,PEANUT BUTTER FILLED	Cracker_sandwich_type_peanut_butter_filled	Cracker, sandwich-type, peanut butter filled	0	54328100.0
54338000	CRACKERS, WHEAT	Crackers_wheat	Crackers, wheat	0	54338000.0
54402080	TORTILLA CHIPS, UNSALTED	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted	Salty snacks, corn or cornmeal base, tortilla chips, unsalted	0	54402080.0
54402700	PITA CHIPS	Pita_chips	Pita chips	0	54402700.0
54403010	POPCORN, AIR-POPPED (NO BUTTER OR OIL ADDED)	Popcorn_air_popped_no_butter_or_no_oil_added_	Popcorn, air-popped (no butter or no oil added)	0	54403010.0
54403110	POPCORN, SUGAR SYRUP OR CARAMEL COATED	Popcorn_sugar_syrup_or_caramel_coated	Popcorn, sugar syrup or caramel-coated	0	54403110.0
54403120	POPCORN, SUGAR SYRUP OR CARAMEL COATED, W/ NUTS	Popcorn_sugar_syrup_or_caramel_coated_with_nuts	Popcorn, sugar syrup or caramel-coated, with nuts	0	54403120.0
54408070	PRETZEL, HARD, MULTIGRAIN	Pretzel_hard_multigrain	Pretzel, hard, multigrain	0	54408070.0
55101000	PANCAKES, PLAIN (INCLUDE PANCAKES, NFS)	Pancakes_plain	Pancakes, plain	0	55101000.0
55610300	DUMPLING, PLAIN	Dumpling_plain	Dumpling, plain	0	55610300.0
56112000	NOODLES, COOKED, NS AS TO ADDED FAT	Noodles_cooked_NS_as_to_fat_added_in_cooking	Noodles, cooked, NS as to fat added in cooking	0	56112000.0
56116000	NOODLES, CHOW MEIN	Noodles_chow_mein	Noodles, chow mein	0	56116000.0
56200400	BARLEY, COOKED, NO FAT ADDED	Barley_cooked_fat_not_added_in_cooking	Barley, cooked, fat not added in cooking	0	56200400.0
56201000	GRITS, CORN OR HOMINY, NFS, NO FAT ADDED	Grits_cooked_corn_or_hominy_NS_as_to_regular_quick_or_instant_fat_not_added_in_cooking	Grits, cooked, corn or hominy, NS as to regular, quick, or instant, fat not added in cooking	0	56201000.0
56201540	CORNMEAL, MADE W/ MILK  SUGAR, P. R. STYLE	Cornmeal_made_with_milk_and_sugar_Puerto_Rican_Style_Harina_de_maiz_	Cornmeal, made with milk and sugar, Puerto Rican Style (Harina de maiz)	0	56201540.0
56205000	RICE, COOKED, NS AS TO TYPE	Rice_cooked_NFS	Rice, cooked, NFS	0	56205000.0
56205170	YELLOW RICE,COOKED,REGULAR, FAT ADDED IN COOKING	Yellow_rice_cooked_regular_fat_added_in_cooking	Yellow rice, cooked, regular, fat added in cooking	0	56205170.0
57100100	CEREAL, READY-TO-EAT, NFS	Cereal_ready_to_eat_NFS	Cereal, ready-to-eat, NFS	0	57100100.0
57119000	CAPN CRUNCHS CRUNCH BERRIES CEREAL	Capn_Crunchs_Crunch_Berries	Capn Crunchs Crunch Berries	0	57119000.0
57123000	CHEERIOS	Cheerios	Cheerios	0	57123000.0
57125000	CINNAMON TOAST CRUNCH CEREAL	Cinnamon_Toast_Crunch	Cinnamon Toast Crunch	0	57125000.0
57135000	CORN FLAKES, KELLOGGS	Corn_flakes_Kelloggs	Corn flakes, Kelloggs	0	57135000.0
57214000	FROSTED MINI-WHEATS CEREAL (INCL ALL FLAVORS)	Frosted_Mini_Wheats	Frosted Mini-Wheats	0	57214000.0
57218000	FROSTED RICE KRISPIES, KELLOGGS	Frosted_Rice_Krispies_Kelloggs	Frosted Rice Krispies, Kelloggs	0	57218000.0
57227000	GRANOLA, NFS	Granola_NFS	Granola, NFS	0	57227000.0
57229000	GRANOLA, LOWFAT, KELLOGGS	Granola_lowfat_Kelloggs	Granola, lowfat, Kelloggs	0	57229000.0
57231250	GREAT GRAINS DOUBLE PECAN WHOLE GRAIN CEREAL, POST	Great_Grains_Double_Pecan_Whole_Grain_Cereal_Post	Great Grains Double Pecan Whole Grain Cereal, Post	0	57231250.0
57237100	HONEY BUNCHES OF OATS CEREAL	Honey_Bunches_of_Oats	Honey Bunches of Oats	0	57237100.0
57237300	HONEY BUNCHES OF OATS W/ ALMONDS, POST	Honey_Bunches_of_Oats_with_Almonds_Post	Honey Bunches of Oats with Almonds, Post	0	57237300.0
57241000	HONEY NUT CHEERIOS	Honey_Nut_Cheerios	Honey Nut Cheerios	0	57241000.0
57301505	KASHI AUTUMN WHEAT	Kashi_Autumn_Wheat	Kashi Autumn Wheat	0	57301505.0
57301511	KASHI GOLEAN CRUNCH	Kashi_GOLEAN_Crunch	Kashi GOLEAN Crunch	0	57301511.0
57304100	LIFE CEREAL (PLAIN  CINNAMON)	Life_plain_and_cinnamon_	Life (plain and cinnamon)	0	57304100.0
57305100	LUCKY CHARMS CEREAL	Lucky_Charms	Lucky Charms	0	57305100.0
57308400	MULTIGRAIN CHEERIOS	MultiGrain_Cheerios	MultiGrain Cheerios	0	57308400.0
57309100	NATURE VALLEY GRANOLA, W/ FRUIT  NUTS	Nature_Valley_Granola_with_fruit_and_nuts	Nature Valley Granola, with fruit and nuts	0	57309100.0
57327500	QUAKER OATMEAL SQUARES CEREAL (FORMERLY QUAKER OAT SQUARES)	Quaker_Oatmeal_Squares_formerly_Quaker_Oat_Squares_	Quaker Oatmeal Squares (formerly Quaker Oat Squares)	0	57327500.0
57330000	RAISIN BRAN, KELLOGGS	Raisin_Bran_Kelloggs	Raisin Bran, Kelloggs	0	57330000.0
57335550	REESES PEANUT BUTTER PUFFS CEREAL	Reeses_Peanut_Butter_Puffs_cereal	Reeses Peanut Butter Puffs cereal	0	57335550.0
57339000	RICE KRISPIES, KELLOGGS	Rice_Krispies_Kelloggs	Rice Krispies, Kelloggs	0	57339000.0
57344000	SPECIAL K CEREAL	Special_K	Special K	0	57344000.0
57349000	FROSTED FLAKES, KELLOGGS	Frosted_Flakes_Kelloggs	Frosted Flakes, Kelloggs	0	57349000.0
57355000	GOLDEN CRISP CEREAL	Golden_Crisp_Formerly_called_Super_Golden_Crisp_	Golden Crisp (Formerly called Super Golden Crisp)	0	57355000.0
57417000	SHREDDED WHEAT, 100%	Shredded_Wheat_100_	Shredded Wheat, 100%	0	57417000.0
57602100	OATS, RAW	Oats_raw	Oats, raw	0	57602100.0
58100140	BURRITO W/ BEEF, BEANS, CHEESE,  SOUR CREAM	Burrito_with_beef_beans_cheese_and_sour_cream	Burrito with beef, beans, cheese, and sour cream	0	58100140.0
58100200	BURRITO W/ CHICKEN, NO BEANS	Burrito_with_chicken_no_beans	Burrito with chicken, no beans	0	58100200.0
58100320	BURRITO W/ BEANS  CHEESE, MEATLESS	Burrito_with_beans_and_cheese_meatless	Burrito with beans and cheese, meatless	0	58100320.0
58100530	ENCHILADA W/ BEEF  CHEESE, NO BEANS	Enchilada_with_beef_and_cheese_no_beans	Enchilada with beef and cheese, no beans	0	58100530.0
58100620	ENCHILADA W/ CHICKEN, BEANS  CHEESE, TOMATO SAUCE	Enchilada_with_chicken_beans_and_cheese_tomato_based_sauce	Enchilada with chicken, beans, and cheese, tomato- based sauce	0	58100620.0
58100800	ENCHILADA W/ CHEESE, MEATLESS, NO BEANS	Enchilada_with_cheese_meatless_no_beans	Enchilada with cheese, meatless, no beans	0	58100800.0
58101320	TACO/TOSTADA W/ BEEF, CHEESE, LETTUCE, TOMATO AND SALSA	Taco_or_tostada_with_beef_cheese_lettuce_tomato_and_salsa	Taco or tostada with beef, cheese, lettuce, tomato and salsa	0	58101320.0
58101350	SOFT TACO W/ BEEF, CHEESE, LETTUCE, TOMATO  SOUR CREAM	Soft_taco_with_beef_cheese_lettuce_tomato_and_sour_cream	Soft taco with beef, cheese, lettuce, tomato and sour cream	0	58101350.0
58101460	SOFT TACO W/ CHICKEN, CHEESE, LETTUCE, TOMATO  SOUR CREAM	Soft_taco_with_chicken_cheese_lettuce_tomato_and_sour_cream	Soft taco with chicken, cheese, lettuce, tomato and sour cream	0	58101460.0
58101615	SOFT TACO W/BEAN, CHSE, LETTUCE, TOM /OR SALSA, SOUR CREAM	Soft_taco_with_bean_cheese_lettuce_tomato_and_or_salsa_and_sour_cream	Soft taco with bean, cheese, lettuce, tomato and/or salsa, and sour cream	0	58101615.0
58101730	TACO OR TOSTADA W/ BEANS,CHEESE,MEAT,LETT,TOM,SALSA	Taco_or_tostada_with_beans_cheese_meat_lettuce_tomato_and_salsa	Taco or tostada with beans, cheese, meat, lettuce, tomato and salsa	0	58101730.0
58103120	TAMALE WITH MEAT	Tamale_with_meat	Tamale with meat	0	58103120.0
58103130	TAMALE WITH CHICKEN	Tamale_with_chicken	Tamale with chicken	0	58103130.0
58104120	NACHOS W/ BEANS  CHEESE	Nachos_with_beans_and_cheese	Nachos with beans and cheese	0	58104120.0
58104130	NACHOS W/ BEEF, BEANS  CHEESE	Nachos_with_beef_beans_and_cheese	Nachos with beef, beans, and cheese	0	58104130.0
58104290	CHALUPA W/ BEEF, CHEESE, LETTUCE, TOMATO  SALSA	Chalupa_with_beef_cheese_lettuce_tomato_and_salsa	Chalupa with beef, cheese, lettuce, tomato and salsa	0	58104290.0
58104340	CHALUPA W/ CHICKEN, CHEESE, LETTUCE, TOMATO  SALSA	Chalupa_with_chicken_cheese_lettuce_tomato_and_salsa	Chalupa with chicken, cheese, lettuce, tomato and salsa	0	58104340.0
58104500	CHIMICHANGA W/ BEEF, BEANS, LETTUCE AND TOMATO	Chimichanga_with_beef_beans_lettuce_and_tomato	Chimichanga with beef, beans, lettuce and tomato	0	58104500.0
58104820	TAQUITOS WITH MEAT	Taquitos_with_meat	Taquitos with meat	0	58104820.0
58105000	FAJITA W/ CHICKEN  VEGETABLES	Fajita_with_chicken_and_vegetables	Fajita with chicken and vegetables	0	58105000.0
58105050	FAJITA W/ BEEF  VEGETABLES	Fajita_with_beef_and_vegetables	Fajita with beef and vegetables	0	58105050.0
58106200	PIZZA, CHEESE, PREP FROM FROZEN, THIN CRUST	Pizza_cheese_prepared_from_frozen_thin_crust	Pizza, cheese, prepared from frozen, thin crust	0	58106200.0
58106225	PIZZA, CHEESE, REGULAR CRUST	Pizza_cheese_regular_crust	Pizza, cheese, regular crust	0	58106225.0
58106550	PIZZA W/ PEPPERONI, THIN CRUST	Pizza_with_pepperoni_thin_crust	Pizza with pepperoni, thin crust	0	58106550.0
58106555	PIZZA W/ PEPPERONI, REGULAR CRUST	Pizza_with_pepperoni_regular_crust	Pizza with pepperoni, regular crust	0	58106555.0
58106560	PIZZA W/ PEPPERONI, THICK CRUST	Pizza_with_pepperoni_thick_crust	Pizza with pepperoni, thick crust	0	58106560.0
58106630	PIZZA W/ MEAT OTHER THAN PEPPERONI, THICK CRUST	Pizza_with_meat_other_than_pepperoni_thick_crust	Pizza with meat other than pepperoni, thick crust	0	58106630.0
58106655	PIZZA W/ EXTRA MEAT, REGULAR CRUST	Pizza_with_extra_meat_regular_crust	Pizza with extra meat, regular crust	0	58106655.0
58106720	PIZZA W/ MEAT  VEGETABLES, THIN CRUST	Pizza_with_meat_and_vegetables_thin_crust	Pizza with meat and vegetables, thin crust	0	58106720.0
58106725	PIZZA W/ MEAT  VEGETABLES, REGULAR CRUST	Pizza_with_meat_and_vegetables_regular_crust	Pizza with meat and vegetables, regular crust	0	58106725.0
58106730	PIZZA W/ MEAT  VEGETABLES, THICK CRUST	Pizza_with_meat_and_vegetables_thick_crust	Pizza with meat and vegetables, thick crust	0	58106730.0
58108010	CALZONE, W/ MEAT  CHEESE (INCLUDE STROMBOLI)	Calzone_with_meat_and_cheese	Calzone, with meat and cheese	0	58108010.0
58110130	EGG ROLL, W/ BEEF/PORK	Egg_roll_with_beef_and_or_pork	Egg roll, with beef and/or pork	0	58110130.0
58111110	WON TON, FRIED, MEAT FILLED	Won_ton_wonton_fried_meat_filled	Won ton (wonton), fried, meat filled	0	58111110.0
58111200	PUFFS, FRIED, CRAB MEAT  CREAM CHEESE FILLED	Puffs_fried_crab_meat_and_cream_cheese_filled	Puffs, fried, crab meat and cream cheese filled	0	58111200.0
58112510	DUMPLING, STEAMED, FILLED W/ MEAT OR SEAFOOD	Dumpling_steamed_filled_with_meat_poultry_or_seafood	Dumpling, steamed, filled with meat, poultry, or seafood	0	58112510.0
58116310	CHEESE TURNOVER, PUERTO RICAN STYLE	Cheese_turnover_Puerto_Rican_style_Pastelillo_de_queso_Empanadilla_	Cheese turnover, Puerto Rican style (Pastelillo de queso; Empanadilla)	0	58116310.0
58117110	CORNMEAL FRITTER, P.R. (AREPA, P.R. AREPITAS)	Cornmeal_fritter_Puerto_Rican_style_Arepa_P_R_arepita_	Cornmeal fritter, Puerto Rican style (Arepa; P.R. arepita)	0	58117110.0
58123120	SWEET BREAD DOUGH, FILLED WITH BEAN PASTE, MEATLESS, STEAMED	Sweet_bread_dough_filled_with_bean_paste_meatless_steamed	Sweet bread dough, filled with bean paste, meatless, steamed	0	58123120.0
58124210	PASTRY, CHEESE-FILLED	Pastry_cheese_filled	Pastry, cheese-filled	0	58124210.0
58126150	TURNOVER, MEAT  CHEESE, TOMATO SAUCE	Turnover_meat_and_cheese_filled_tomato_based_sauce	Turnover, meat- and cheese-filled, tomato-based sauce	0	58126150.0
58128120	CORNMEAL DRESSING W/ CHICKEN  VEGETABLES	Cornmeal_dressing_with_chicken_or_turkey_and_vegetables	Cornmeal dressing with chicken or turkey and vegetables	0	58128120.0
58131610	RAVIOLI, CHEESE AND SPINACH FILLED, WITH TOMATO SAUCE	Ravioli_cheese_and_spinach_filled_with_tomato_sauce	Ravioli, cheese and spinach filled, with tomato sauce	0	58131610.0
58136150	LO MEIN W/ BEEF	Lo_mein_with_beef	Lo mein, with beef	0	58136150.0
58145110	MACARONI OR NOODLES W/ CHEESE	Macaroni_or_noodles_with_cheese	Macaroni or noodles with cheese	0	58145110.0
58145170	MACARONI  CHEESE MADE W/ EGG	Macaroni_and_cheese_with_egg	Macaroni and cheese with egg	0	58145170.0
58146150	PASTA W/ CHEESE  TOMATO SAUCE, MEATLESS	Pasta_with_cheese_and_tomato_sauce_meatless	Pasta with cheese and tomato sauce, meatless	0	58146150.0
58148180	MACARONI OR PASTA SALAD WITH CHEESE	Macaroni_or_pasta_salad_with_cheese	Macaroni or pasta salad with cheese	0	58148180.0
58148550	PASTA OR MACARONI SALAD WITH MEAT	Pasta_or_macaroni_salad_with_meat	Pasta or macaroni salad with meat	0	58148550.0
58150110	RICE, FRIED, MEATLESS	Rice_fried_meatless	Rice, fried, meatless	0	58150110.0
58150320	RICE, FRIED, W/ CHICKEN (INCL TURKEY)	Rice_fried_with_chicken	Rice, fried, with chicken	0	58150320.0
58150330	RICE, FRIED, W/ PORK	Rice_fried_with_pork	Rice, fried, with pork	0	58150330.0
58150340	RICE, FRIED, W/ BEEF	Rice_fried_with_beef	Rice, fried, with beef	0	58150340.0
58150510	RICE, FRIED, W/ SHRIMP	Rice_fried_with_shrimp	Rice, fried, with shrimp	0	58150510.0
58157210	RICE PUDDING MADE W/ COCONUT MILK, P.R.	Rice_pudding_made_with_coconut_milk_Puerto_Rican_style	Rice pudding made with coconut milk, Puerto Rican style	0	58157210.0
58160110	RICE W/ BEANS	Rice_with_beans	Rice with beans	0	58160110.0
58160150	RED BEANS  RICE	Red_beans_and_rice	Red beans and rice	0	58160150.0
58161320	RICE, BROWN, W/ BEANS	Rice_brown_with_beans	Rice, brown, with beans	0	58161320.0
58162110	STUFFED PEPPER, W/ RICE  MEAT	Stuffed_pepper_with_rice_and_meat	Stuffed pepper, with rice and meat	0	58162110.0
58162310	RICE PILAF	Rice_pilaf	Rice pilaf	0	58162310.0
58163410	SPANISH RICE	Spanish_rice	Spanish rice	0	58163410.0
58310310	PANCAKE  SAUSAGE (FROZEN MEAL)	Pancakes_and_sausage_frozen_meal_	Pancakes and sausage (frozen meal)	0	58310310.0
58400200	RICE SOUP, NFS	Rice_soup_NFS	Rice soup, NFS	0	58400200.0
58403010	CHICKEN NOODLE SOUP (INCLUDE CHICKEN  STARS SOUP)	Chicken_noodle_soup	Chicken noodle soup	0	58403010.0
58403040	CHICKEN NOODLE SOUP, HOME RECIPE	Chicken_noodle_soup_home_recipe	Chicken noodle soup, home recipe	0	58403040.0
58407030	SOUP, MOSTLY NOODLES(INCL SPAGHETTI SOUP,TOP RAMEN)	Soup_mostly_noodles	Soup, mostly noodles	0	58407030.0
58421080	SOPA DE TORTILLA, MEXICAN STYLE TORTILLA SOUP	Sopa_de_tortilla_Mexican_style_tortilla_soup	Sopa de tortilla, Mexican style tortilla soup	0	58421080.0
61101010	GRAPEFRUIT, RAW (INCLUDE GRAPEFRUIT, NFS)	Grapefruit_raw	Grapefruit, raw	0	61101010.0
61119010	ORANGE, RAW	Orange_raw	Orange, raw	0	61119010.0
61119020	ORANGE SECTIONS, CANNED, JUICE PACK	Orange_sections_canned_juice_pack	Orange, sections, canned, juice pack	0	61119020.0
61122330	ORANGES, MANDARIN, CANNED OR FROZEN, IN LIGHT SYRUP	Orange_mandarin_canned_or_frozen_in_light_syrup	Orange, mandarin, canned or frozen, in light syrup	0	61122330.0
61125010	TANGERINE, RAW (INCLUDE MANDARIN ORANGE, SATSUMA)	Tangerine_raw	Tangerine, raw	0	61125010.0
61204000	LEMON JUICE, NS AS TO FORM	Lemon_juice_NS_as_to_form	Lemon juice, NS as to form	0	61204000.0
61204010	LEMON JUICE, FRESHLY SQUEEZED	Lemon_juice_freshly_squeezed	Lemon juice, freshly squeezed	0	61204010.0
61207010	LIME JUICE, FRESHLY SQUEEZED	Lime_juice_freshly_squeezed	Lime juice, freshly squeezed	0	61207010.0
61210010	ORANGE JUICE, FRESHLY SQUEEZED	Orange_juice_freshly_squeezed	Orange juice, freshly squeezed	0	61210010.0
61210220	ORANGE JUICE, CANNED, BOTTLED OR IN A CARTON	Orange_juice_canned_bottled_or_in_a_carton	Orange juice, canned, bottled or in a carton	0	61210220.0
61210250	ORANGE JUICE, W/ CALCIUM, CAN/BOTTLED/CARTON	Orange_juice_with_calcium_added_canned_bottled_or_in_a_carton	Orange juice, with calcium added, canned, bottled or in a carton	0	61210250.0
61213800	FRUIT JUICE BLEND, INCL CITRUS, 100% JUICE	Fruit_juice_blend_including_citrus_100_juice	Fruit juice blend, including citrus, 100% juice	0	61213800.0
62108100	CURRANTS, DRIED	Currants_dried	Currants, dried	0	62108100.0
62109100	CRANBERRIES, DRIED	Cranberries_dried	Cranberries, dried	0	62109100.0
62125100	RAISINS (INCLUDE CINNAMON-COATED RAISINS)	Raisins	Raisins	0	62125100.0
63101000	APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
63105010	AVOCADO, RAW	Avocado_raw	Avocado, raw	0	63105010.0
63107010	BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
63109010	CANTALOUPE (MUSKMELON), RAW (INCLUDE MELON, NFS)	Cantaloupe_muskmelon_raw	Cantaloupe (muskmelon), raw	0	63109010.0
63115010	CHERRIES, SWEET, RAW (INCLUDE CHERRIES, FRESH, NFS)	Cherries_sweet_raw_Queen_Anne_Bing_	Cherries, sweet, raw (Queen Anne, Bing)	0	63115010.0
63123000	GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
63125010	GUAVA, RAW	Guava_raw	Guava, raw	0	63125010.0
63126500	KIWI FRUIT, RAW	Kiwi_fruit_raw	Kiwi fruit, raw	0	63126500.0
63127010	HONEYDEW MELON, RAW	Honeydew_melon_raw	Honeydew melon, raw	0	63127010.0
63129010	MANGO, RAW	Mango_raw	Mango, raw	0	63129010.0
63129030	MANGO, COOKED	Mango_cooked	Mango, cooked	0	63129030.0
63131010	NECTARINE, RAW	Nectarine_raw	Nectarine, raw	0	63131010.0
63133010	PAPAYA, RAW	Papaya_raw	Papaya, raw	0	63133010.0
63135010	PEACH, RAW	Peach_raw	Peach, raw	0	63135010.0
63135110	PEACH, COOKED OR CANNED, NS AS TO SWEETENER	Peach_cooked_or_canned_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Peach, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63135110.0
63135140	PEACH, COOKED OR CANNED, IN LIGHT OR MEDIUM SYRUP	Peach_cooked_or_canned_in_light_or_medium_syrup	Peach, cooked or canned, in light or medium syrup	0	63135140.0
63137010	PEAR, RAW	Pear_raw	Pear, raw	0	63137010.0
63141010	PINEAPPLE, RAW	Pineapple_raw	Pineapple, raw	0	63141010.0
63143010	PLUM, RAW	Plum_raw	Plum, raw	0	63143010.0
