FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
27320210	PORK, POTATOES  VEG (NO CAR, DK GREEN), NO SAUCE	Pork_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27320210.0
27330030	LAMB STEW W/ POT  VEG (INCL CAR/DK GREEN), GRAVY	Lamb_or_mutton_stew_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy	Lamb or mutton stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy	0	27330030.0
27341020	CHICKEN, POT  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27341020.0
27343010	CHICKEN, NOODLES  VEG (INCL CAR/DK GRN), NO SAUCE	Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)	0	27343010.0
27345020	CHICKEN, RICE  VEG (NO CAR/DK GRN), NO SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)	0	27345020.0
27345410	CHIX, RICE,  VEG(INCL CAR/DK GRN), CR/SOUP-BASED SAU	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)	0	27345410.0
27345510	CHICKEN, RICE  VEG (INCL CAR/DK GRN), TOMATO SAUCE	Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_tomato_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)	0	27345510.0
27347100	CHICKEN OR TURKEY POT PIE	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	0	27347100.0
27363100	JAMBALAYA W/ MEAT  RICE	Jambalaya_with_meat_and_rice	Jambalaya with meat and rice	0	27363100.0
27415100	BEEF  VEG (W/ CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415100.0
27420080	GREENS W/ HAM OR PORK (MIXTURE)	Greens_with_ham_or_pork_mixture_	Greens with ham or pork (mixture)	0	27420080.0
27420350	PORK  VEG (NO CAR/DK GREEN, NO POTATO), NO SAUCE	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Pork and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27420350.0
27445110	CHICKEN  VEG (INCL CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445110.0
27445150	GENERAL TSO CHICKEN	General_Tso_General_Gau_chicken	General Tso (General Gau) chicken	0	27445150.0
27450060	TUNA SALAD	Tuna_salad	Tuna salad	0	27450060.0
27450450	SHRIMP CREOLE, NO RICE	Shrimp_creole_no_rice	Shrimp creole, no rice	0	27450450.0
27464000	GUMBO, NO RICE (NEW ORLEANS TYPE W/MEAT, TOM, OKRA)	Gumbo_no_rice_New_Orleans_type_with_shellfish_pork_and_or_poultry_tomatoes_okra_	Gumbo, no rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra)	0	27464000.0
27513010	ROAST BEEF SANDWICH	Roast_beef_sandwich	Roast beef sandwich	0	27513010.0
27515020	STEAK , CHEESE SUB SAND, W/ LETT, TOM	Steak_and_cheese_submarine_sandwich_with_lettuce_and_tomato	Steak and cheese submarine sandwich, with lettuce and tomato	0	27515020.0
27540150	CHICKEN FILLET(BR FRIED) SAND W/ LET, TOM  SPREAD	Chicken_fillet_breaded_fried_sandwich_with_lettuce_tomato_and_spread	Chicken fillet (breaded, fried) sandwich with lettuce, tomato and spread	0	27540150.0
27540190	CHICKEN PATTY SANDWICH W/ LETTUCE  SPREAD	Chicken_patty_sandwich_with_lettuce_and_spread	Chicken patty sandwich, with lettuce and spread	0	27540190.0
27550750	TUNA SALSUB SAND, W/ LETT  TOMATO	Tuna_salad_submarine_sandwich_with_lettuce_and_tomato	Tuna salad submarine sandwich, with lettuce and tomato	0	27550750.0
27560350	PIG IN A BLANKET (FRANKFURTER OR HOT DOG  WRAPPED IN DOUGH)	Pig_in_a_blanket_frankfurter_or_hot_dog_wrapped_in_dough_	Pig in a blanket (frankfurter or hot dog wrapped in dough)	0	27560350.0
27560650	SAUSAGE ON BISCUIT(INCL JIMMY DEAN SAUSAGE BISCUIT)	Sausage_on_biscuit	Sausage on biscuit	0	27560650.0
27560670	SAUSAGE  CHEESE ON ENGLISH MUFFIN	Sausage_and_cheese_on_English_muffin	Sausage and cheese on English muffin	0	27560670.0
27560910	COLD CUT SUB SANDWICH, W/ CHEESE, LETTUCE, TOMATO, SPRD	Cold_cut_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	Cold cut submarine sandwich, with cheese, lettuce, tomato, and spread	0	27560910.0
28140710	CHICKEN, FRIED, W/ POTATOES, VEGETABLE (FROZ MEAL)	Chicken_fried_with_potatoes_vegetable_frozen_meal_	Chicken, fried, with potatoes, vegetable (frozen meal)	0	28140710.0
28315140	BEEF VEGETABLE SOUP,MEXICAN STYLE (SOPA / CALDO DE RES)	Beef_vegetable_soup_Mexican_style_Sopa_caldo_de_Res_	Beef vegetable soup, Mexican style (Sopa / caldo de Res)	0	28315140.0
28340660	CHICKEN OR TURKEY  VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
28351110	FISH  VEGETABLE SOUP,NO POTATOES (SOPA DE PESCADO)	Fish_and_vegetable_soup_no_potatoes_Sopa_de_pescado_	Fish and vegetable soup, no potatoes (Sopa de pescado)	0	28351110.0
28355110	CLAM CHOWDER, NEW ENG, NS AS TO MILK OR WATER ADDED	Clam_chowder_New_England_NS_as_to_prepared_with_water_or_milk	Clam chowder, New England, NS as to prepared with water or milk	0	28355110.0
28355260	LOBSTER GUMBO	Lobster_gumbo	Lobster gumbo	0	28355260.0
28500040	GRAVY, BEEF/MEAT (INCL GRAVY,NFS;BROWN GRAVY;SWISS STEAK GRV	Gravy_beef_or_meat	Gravy, beef or meat	0	28500040.0
28500100	GRAVY, MUSHROOM	Gravy_mushroom	Gravy, mushroom	0	28500100.0
28520100	OYSTER-FLAVORED SAUCE	Oyster_flavored_sauce	Oyster-flavored sauce	0	28520100.0
31102000	EGGS, WHOLE, COOKED, NS AS TO METHOD	Egg_whole_cooked_NS_as_to_cooking_method	Egg, whole, cooked, NS as to cooking method	0	31102000.0
32102000	EGGS, DEVILED	Egg_deviled	Egg, deviled	0	32102000.0
32105220	PORK EGG FOO YUNG	Pork_egg_foo_yung_young_	Pork egg foo yung (young)	0	32105220.0
32202030	EGG, CHEESE  SAUSAGE ON ENGLISH MUFFIN	Egg_cheese_and_sausage_on_English_muffin	Egg, cheese, and sausage on English muffin	0	32202030.0
32202085	EGG, CHEESE  BACON ON BAGEL	Egg_cheese_and_bacon_on_bagel	Egg, cheese and bacon on bagel	0	32202085.0
41102000	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT NS	Black_brown_or_Bayo_beans_dry_cooked_NS_as_to_fat_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, NS as to fat added in cooking	0	41102000.0
41102020	BLACK, BROWN OR BAYO BEAN, DRY, COOKED, NO FAT	Black_brown_or_Bayo_beans_dry_cooked_fat_not_added_in_cooking	Black, brown, or Bayo beans, dry, cooked, fat not added in cooking	0	41102020.0
41106020	RED KIDNEY BEANS, DRY, COOKED, NO FAT ADDED	Red_kidney_beans_dry_cooked_fat_not_added_in_cooking	Red kidney beans, dry, cooked, fat not added in cooking	0	41106020.0
41201020	BAKED BEANS, VEGETARIAN	Baked_beans_vegetarian	Baked beans, vegetarian	0	41201020.0
41205050	BEAN DIP, W/ REFRIED BEANS	Bean_dip_made_with_refried_beans	Bean dip, made with refried beans	0	41205050.0
41207030	BEANS, DRY, COOKED, W/ GROUND BEEF	Beans_dry_cooked_with_ground_beef	Beans, dry, cooked with ground beef	0	41207030.0
41208030	PORK  BEANS	Pork_and_beans	Pork and beans	0	41208030.0
41420300	SOY SAUCE	Soy_sauce	Soy sauce	0	41420300.0
41420350	SOY SAUCE, REDUCED SODIUM	Soy_sauce_reduced_sodium	Soy sauce, reduced sodium	0	41420350.0
41601030	BLACK BEAN SOUP	Black_bean_soup	Black bean soup	0	41601030.0
41601090	BEAN SOUP W/ MACARONI (INCL PASTA E FAGIOLI)	Bean_soup_with_macaroni	Bean soup, with macaroni	0	41601090.0
41810200	BACON STRIP, MEATLESS	Bacon_strip_meatless	Bacon strip, meatless	0	41810200.0
41810250	BACON BITS, MEATLESS	Bacon_bits_meatless	Bacon bits, meatless	0	41810250.0
41811890	VEGETARIAN BURGER OR PATTY, MEATLESS, NO BUN	Vegetarian_burger_or_patty_meatless_no_bun	Vegetarian burger or patty, meatless, no bun	0	41811890.0
42100050	NUTS, NFS	Nuts_nfs	Nuts, nfs	0	42100050.0
42101000	ALMONDS, UNROASTED	Almonds_unroasted	Almonds, unroasted	0	42101000.0
42104100	CASHEW NUTS, ROASTED	Cashew_nuts_roasted_assume_salted_	Cashew nuts, roasted (assume salted)	0	42104100.0
42106000	COCONUT MEAT, FRESH	Coconut_meat_fresh	Coconut meat, fresh	0	42106000.0
42110100	MIXED NUTS, ROASTED, W/ PEANUTS	Mixed_nuts_roasted_with_peanuts	Mixed nuts, roasted, with peanuts	0	42110100.0
42110150	MIXED NUTS, ROASTED, W/O PEANUTS	Mixed_nuts_roasted_without_peanuts	Mixed nuts, roasted, without peanuts	0	42110150.0
42111000	PEANUTS, NFS	Peanuts_NFS	Peanuts, NFS	0	42111000.0
42111100	PEANUTS, ROASTED, SALTED	Peanuts_roasted_salted	Peanuts, roasted, salted	0	42111100.0
42111200	PEANUTS, DRY ROASTED, SALTED	Peanuts_dry_roasted_salted	Peanuts, dry roasted, salted	0	42111200.0
42111210	PEANUTS, DRY ROASTED, W/O SALT	Peanuts_dry_roasted_without_salt	Peanuts, dry roasted, without salt	0	42111210.0
42111500	PEANUTS, HONEY ROASTED (INCL BEERNUTS)	Peanuts_honey_roasted	Peanuts, honey-roasted	0	42111500.0
42202000	PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
42403010	COCONUT WATER (LIQUID FROM COCONUTS)	Coconut_water_liquid_from_coconuts_	Coconut water (liquid from coconuts)	0	42403010.0
43102000	SUNFLOWER SEEDS, HULLED, UNROASTED	Sunflower_seeds_hulled_unroasted	Sunflower seeds, hulled, unroasted	0	43102000.0
43102100	SUNFLOWER SEEDS, HULLED, ROASTED, SALTED	Sunflower_seeds_hulled_roasted_salted	Sunflower seeds, hulled, roasted, salted	0	43102100.0
51000200	ROLL, NS AS TO MAJOR FLOUR	Roll_NS_as_to_major_flour	Roll, NS as to major flour	0	51000200.0
51101000	BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
51101010	BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
51101060	BREAD, WHITE, HOMEMADE OR PURCH AT A BAKERY TOASTED	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery_toasted	Bread, white, made from home recipe or purchased at a bakery, toasted	0	51101060.0
51107010	BREAD, FRENCH OR VIENNA	Bread_French_or_Vienna	Bread, French or Vienna	0	51107010.0
51109100	BREAD, PITA	Bread_pita	Bread, pita	0	51109100.0
51127010	BREAD, POTATO	Bread_potato	Bread, potato	0	51127010.0
51129010	BREAD, RAISIN	Bread_raisin	Bread, raisin	0	51129010.0
51133010	BREAD, SOUR DOUGH	Bread_sour_dough	Bread, sour dough	0	51133010.0
51150000	ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
51153000	ROLL, WHITE, HARD	Roll_white_hard	Roll, white, hard	0	51153000.0
51155000	ROLL, FRENCH OR VIENNA	Roll_French_or_Vienna	Roll, French or Vienna	0	51155000.0
51157000	ROLL, HOAGIE, SUBMARINE,	Roll_hoagie_submarine	Roll, hoagie, submarine	0	51157000.0
51160000	ROLL, SWEET	Roll_sweet	Roll, sweet	0	51160000.0
51160100	ROLL, SWEET, CINNAMON BUN, NO FROSTING	Roll_sweet_cinnamon_bun_no_frosting	Roll, sweet, cinnamon bun, no frosting	0	51160100.0
51160110	ROLL, SWEET, CINNAMON BUN, FROSTED	Roll_sweet_cinnamon_bun_frosted	Roll, sweet, cinnamon bun, frosted	0	51160110.0
51161000	ROLL, SWEET, W/ FRUIT, NO FROSTING	Roll_sweet_with_fruit_no_frosting	Roll, sweet, with fruit, no frosting	0	51161000.0
51161250	ROLL, SWEET, NO TOPPING, MEXICAN (PAN DULCE)	Roll_sweet_no_topping_Mexican_Pan_Dulce_	Roll, sweet, no topping, Mexican (Pan Dulce)	0	51161250.0
51161270	ROLL, SWEET, SUGAR TOPPING, MEXICAN  (PAN DULCE)	Roll_sweet_sugar_topping_Mexican_Pan_Dulce_	Roll, sweet, sugar topping, Mexican (Pan Dulce)	0	51161270.0
51166000	CROISSANT	Croissant	Croissant	0	51166000.0
51180010	BAGEL	Bagel	Bagel	0	51180010.0
51180080	BAGEL W/ FRUIT OTHER THAN RAISINS	Bagel_with_fruit_other_than_raisins	Bagel, with fruit other than raisins	0	51180080.0
51185000	CROUTONS	Croutons	Croutons	0	51185000.0
51186010	MUFFIN, ENGLISH (INCLUDE SOUR DOUGH)	Muffin_English	Muffin, English	0	51186010.0
51300050	BREAD, WHOLE GRAIN WHITE	Bread_whole_grain_white	Bread, whole grain white	0	51300050.0
51300110	BREAD, WHOLE WHEAT, NS AS TO 100%	Bread_whole_wheat_NS_as_to_100_	Bread, whole wheat, NS as to 100%	0	51300110.0
51300120	BREAD, WHOLE WHEAT, NS AS TO 100%, TOASTED	Bread_whole_wheat_NS_as_to_100_toasted	Bread, whole wheat, NS as to 100%, toasted	0	51300120.0
51300140	BREAD, WHOLE WHEAT, NS AS TO 100%, MADE FROM HOME RECIPE OR	Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery	Bread, whole wheat, NS as to 100%, made from home recipe or purchased at bakery	0	51300140.0
51301010	BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
51301020	BREAD, WHEAT OR CRACKED WHEAT, TOASTED	Bread_wheat_or_cracked_wheat_toasted	Bread, wheat or cracked wheat, toasted	0	51301020.0
51301050	BREAD, CRACKED WHEAT, HOME RECIPE/BAKERY, TOASTED	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted	Bread, wheat or cracked wheat, made from home recipe or purchased at bakery, toasted	0	51301050.0
51301540	BREAD, FRENCH, WHOLE WHEAT, NS 100%, HOMEMADE/BAKERY	Bread_French_or_Vienna_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery	Bread, French or Vienna, whole wheat, NS as to 100%, made from home recipe or purchased at bakery	0	51301540.0
51301600	BREAD, PITA, WHOLE WHEAT, NS AS TO 100%	Bread_pita_whole_wheat_NS_as_to_100_	Bread, pita, whole wheat, NS as to 100%	0	51301600.0
51301700	BAGEL, WHEAT	Bagel_wheat	Bagel, wheat	0	51301700.0
51303050	MUFFIN, ENGLISH, WHEAT OR CRACKED WHEAT W/ RAISINS	Muffin_English_wheat_or_cracked_wheat_with_raisins	Muffin, English, wheat or cracked wheat, with raisins	0	51303050.0
51320010	ROLL, WHEAT OR CRACKED WHEAT	Roll_wheat_or_cracked_wheat	Roll, wheat or cracked wheat	0	51320010.0
51320500	ROLL, WHOLE WHEAT, NS AS TO 100%	Roll_whole_wheat_NS_as_to_100_	Roll, whole wheat, NS as to 100%	0	51320500.0
51401010	BREAD, RYE	Bread_rye	Bread, rye	0	51401010.0
51501010	BREAD, OATMEAL	Bread_oatmeal	Bread, oatmeal	0	51501010.0
51601020	BREAD, MULTIGRAIN	Bread_multigrain	Bread, multigrain	0	51601020.0
51630200	MUFFIN, ENGLISH, MULTIGRAIN	Muffin_English_multigrain	Muffin, English, multigrain	0	51630200.0
51807000	INJERA (AMERICAN-STYLE ETHIOPIAN BREAD)	Injera_American_style_Ethiopian_bread_	Injera (American-style Ethiopian bread)	0	51807000.0
52101000	BISCUIT, BAKING POWDER OR BUTTERMILK TYPE, NFS	Biscuit_baking_powder_or_buttermilk_type_NS_as_to_made_from_mix_refrigerated_dough_or_home_recipe	Biscuit, baking powder or buttermilk type, NS as to made from mix, refrigerated dough, or home recipe	0	52101000.0
52102040	BISCUIT, BAK POWDER OR BUTTERMILK, FROM REFRG DOUGH	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough	Biscuit, baking powder or buttermilk type, made from refrigerated dough	0	52102040.0
52103000	BISCUIT, BAKING POWDER/BUTTERMILK TYPE, COMMERCIALLY BAKED	Biscuit_baking_powder_or_buttermilk_type_commercially_baked	Biscuit, baking powder or buttermilk type, commercially baked	0	52103000.0
52104200	BISCUIT, CINNAMON-RAISIN	Biscuit_cinnamon_raisin	Biscuit, cinnamon-raisin	0	52104200.0
52201000	CORNBREAD, PREPARED FROM MIX	Cornbread_prepared_from_mix	Cornbread, prepared from mix	0	52201000.0
52202060	CORNBREAD, HOMEMADE	Cornbread_made_from_home_recipe	Cornbread, made from home recipe	0	52202060.0
52215100	TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
52215200	TORTILLA, FLOUR (WHEAT)	Tortilla_flour_wheat_	Tortilla, flour (wheat)	0	52215200.0
52215260	TORTILLA, WHOLE WHEAT	Tortilla_whole_wheat	Tortilla, whole wheat	0	52215260.0
52215300	TACO SHELL, CORN	Taco_shell_corn	Taco shell, corn	0	52215300.0
52301000	MUFFIN, NFS	Muffin_NFS	Muffin, NFS	0	52301000.0
52302010	MUFFIN, FRUIT AND/OR NUTS	Muffin_fruit_and_or_nuts	Muffin, fruit and/or nuts	0	52302010.0
53100100	CAKE, NS AS TO TYPE, W/ OR W/O ICING	Cake_NS_as_to_type_with_or_without_icing	Cake, NS as to type, with or without icing	0	53100100.0
53104500	CHEESECAKE	Cheesecake	Cheesecake	0	53104500.0
53108200	CAKE, CUPCAKE, CHOCOLATE, W/ ICING OR FILLING	Cake_cupcake_chocolate_with_icing_or_filling	Cake, cupcake, chocolate, with icing or filling	0	53108200.0
53115200	CAKE, MARBLE, W/ ICING	Cake_marble_with_icing	Cake, marble, with icing	0	53115200.0
53204010	COOKIE, BROWNIE, W/O ICING	Cookie_brownie_without_icing	Cookie, brownie, without icing	0	53204010.0
53204100	COOKIE, BROWNIE, W/ ICING	Cookie_brownie_with_icing	Cookie, brownie, with icing	0	53204100.0
53206000	COOKIE, CHOCOLATE CHIP	Cookie_chocolate_chip	Cookie, chocolate chip	0	53206000.0
53206020	COOKIE, CHOC CHIP, HOMEMADE OR PURCHASED AT BAKERY	Cookie_chocolate_chip_made_from_home_recipe_or_purchased_at_a_bakery	Cookie, chocolate chip, made from home recipe or purchased at a bakery	0	53206020.0
53206030	COOKIE, CHOC CHIP, REDUCED FAT	Cookie_chocolate_chip_reduced_fat	Cookie, chocolate chip, reduced fat	0	53206030.0
53207000	COOKIE, CHOCOLATE FUDGE	Cookie_chocolate_fudge_with_without_nuts	Cookie, chocolate fudge, with/without nuts	0	53207000.0
53208200	COOKIE, CHOCOLATE-COVERED, MARSHMALLOW PIE	Cookie_marshmallow_pie_chocolate_covered	Cookie, marshmallow pie, chocolate covered	0	53208200.0
53215500	COOKIE, COCONUT	Cookie_coconut	Cookie, coconut	0	53215500.0
53233010	COOKIE, OATMEAL, W/ RAISINS OR DATES	Cookie_oatmeal_with_raisins	Cookie, oatmeal, with raisins	0	53233010.0
53233050	COOKIE, OATMEAL SANDWICH, W/ CREME FILLING	Cookie_oatmeal_sandwich_with_creme_filling	Cookie, oatmeal sandwich, with creme filling	0	53233050.0
53234000	COOKIE, PEANUT BUTTER (INCLUDE PB WAFER)	Cookie_peanut_butter	Cookie, peanut butter	0	53234000.0
53235000	COOKIE, PEANUT	Cookie_peanut	Cookie, peanut	0	53235000.0
53235500	COOKIE, W/ PEANUT BUTTER FILLING, CHOCOLATE-COATED	Cookie_with_peanut_butter_filling_chocolate_coated	Cookie, with peanut butter filling, chocolate-coated	0	53235500.0
53236000	COOKIE, PIZZELLE (ITALIAN STYLE WAFER)	Cookie_pizzelle_Italian_style_wafer_	Cookie, pizzelle (Italian style wafer)	0	53236000.0
53236100	COOKIE, PUMPKIN	Cookie_pumpkin	Cookie, pumpkin	0	53236100.0
53241500	COOKIE, BUTTER OR SUGAR	Cookie_butter_or_sugar_cookie	Cookie, butter or sugar cookie	0	53241500.0
53241600	COOKIE, BUTTER/SUGAR COOKIE, W/ FRUIT AND/ OR NUTS	Cookie_butter_or_sugar_cookie_with_fruit_and_or_nuts	Cookie, butter or sugar cookie, with fruit and/or nuts	0	53241600.0
53242000	COOKIE, SUGAR WAFER	Cookie_sugar_wafer	Cookie, sugar wafer	0	53242000.0
53247000	COOKIE, VANILLA WAFER, NS AS TO TYPE	Cookie_vanilla_wafer	Cookie, vanilla wafer	0	53247000.0
53301000	PIE, APPLE, TWO CRUST	Pie_apple_two_crust	Pie, apple, two crust	0	53301000.0
53301070	PIE, APPLE, INDIVIDUAL SIZE OR TART	Pie_apple_individual_size_or_tart	Pie, apple, individual size or tart	0	53301070.0
53381000	PIE, LEMON MERINGUE	Pie_lemon_meringue	Pie, lemon meringue	0	53381000.0
53410800	COBBLER, PEACH	Cobbler_peach	Cobbler, peach	0	53410800.0
53415100	CRISP, APPLE, APPLE DESSERT	Crisp_apple_apple_dessert	Crisp, apple, apple dessert	0	53415100.0
53420200	CREAM PUFF/ECLAIR, CUSTARD/CREAM-FILLED, ICED	Cream_puff_eclair_custard_or_cream_filled_iced	Cream puff, eclair, custard or cream filled, iced	0	53420200.0
53441110	BAKLAVA (INCLUDE KADAYIF)	Baklava	Baklava	0	53441110.0
53452400	PASTRY, PUFF	Pastry_puff	Pastry, puff	0	53452400.0
53510000	DANISH PASTRY, PLAIN/SPICE (INCL W/ ICING)	Danish_pastry_plain_or_spice	Danish pastry, plain or spice	0	53510000.0
53520110	DOUGHNUT, CAKE TYPE	Doughnut_cake_type	Doughnut, cake type	0	53520110.0
53520120	DOUGHNUT, CHOCOLATE, CAKE TYPE	Doughnut_chocolate_cake_type	Doughnut, chocolate, cake type	0	53520120.0
53521110	DOUGHNUT, RAISED / YEAST	Doughnut_raised_or_yeast	Doughnut, raised or yeast	0	53521110.0
53521120	DOUGHNUT, CHOCOLATE, RAISED OR YEAST	Doughnut_chocolate_raised_or_yeast	Doughnut, chocolate, raised or yeast	0	53521120.0
53521130	DOUGHNUT, RAISED OR YEAST, CHOCOLATE COVERED	Doughnut_raised_or_yeast_chocolate_covered	Doughnut, raised or yeast, chocolate covered	0	53521130.0
53610100	COFFEE CAKE, CRUMB OR QUICK-BREAD TYPE	Coffee_cake_crumb_or_quick_bread_type	Coffee cake, crumb or quick-bread type	0	53610100.0
54102010	CRACKERS, GRAHAM	Crackers_graham	Crackers, graham	0	54102010.0
54102100	CRACKERS, GRAHAM, LOWFAT	Crackers_graham_lowfat	Crackers, graham, lowfat	0	54102100.0
54325000	CRACKERS, SALTINES	Crackers_saltine	Crackers, saltine	0	54325000.0
54328100	CRACKER,SANDWICH-TYPE,PEANUT BUTTER FILLED	Cracker_sandwich_type_peanut_butter_filled	Cracker, sandwich-type, peanut butter filled	0	54328100.0
54336000	CRACKER, WATER BISCUIT	Crackers_water_biscuits	Crackers, water biscuits	0	54336000.0
54402080	TORTILLA CHIPS, UNSALTED	Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted	Salty snacks, corn or cornmeal base, tortilla chips, unsalted	0	54402080.0
54402700	PITA CHIPS	Pita_chips	Pita chips	0	54402700.0
54403040	POPCORN, AIR-POPPED, BUTTERED	Popcorn_air_popped_buttered	Popcorn, air-popped, buttered	0	54403040.0
54403110	POPCORN, SUGAR SYRUP OR CARAMEL COATED	Popcorn_sugar_syrup_or_caramel_coated	Popcorn, sugar syrup or caramel-coated	0	54403110.0
54408070	PRETZEL, HARD, MULTIGRAIN	Pretzel_hard_multigrain	Pretzel, hard, multigrain	0	54408070.0
55301000	FRENCH TOAST, PLAIN (INCLUDE ROMAN MEAL)	French_toast_plain	French toast, plain	0	55301000.0
56112000	NOODLES, COOKED, NS AS TO ADDED FAT	Noodles_cooked_NS_as_to_fat_added_in_cooking	Noodles, cooked, NS as to fat added in cooking	0	56112000.0
56205000	RICE, COOKED, NS AS TO TYPE	Rice_cooked_NFS	Rice, cooked, NFS	0	56205000.0
56205130	YELLOW RICE,COOKED,REGULAR,NS AS TO FAT ADD IN COOK	Yellow_rice_cooked_regular_NS_as_to_fat_added_in_cooking	Yellow rice, cooked, regular, NS as to fat added in cooking	0	56205130.0
56205190	RICE, WHITE, COOKED, GLUTINOUS (INCL STICKY RICE)	Rice_white_cooked_glutinous	Rice, white, cooked, glutinous	0	56205190.0
57100100	CEREAL, READY-TO-EAT, NFS	Cereal_ready_to_eat_NFS	Cereal, ready-to-eat, NFS	0	57100100.0
57106050	BANANA NUT CRUNCH CEREAL (POST)	Banana_Nut_Crunch_Cereal_Post_	Banana Nut Crunch Cereal (Post)	0	57106050.0
57119000	CAPN CRUNCHS CRUNCH BERRIES CEREAL	Capn_Crunchs_Crunch_Berries	Capn Crunchs Crunch Berries	0	57119000.0
57120000	CAPN CRUNCHS PEANUT BUTTER CRUNCH CEREAL	Capn_Crunchs_Peanut_Butter_Crunch	Capn Crunchs Peanut Butter Crunch	0	57120000.0
57130000	COOKIE-CRISP CEREAL (INCLUDE ALL FLAVORS)	Cookie_Crisp	Cookie-Crisp	0	57130000.0
57135000	CORN FLAKES, KELLOGGS	Corn_flakes_Kelloggs	Corn flakes, Kelloggs	0	57135000.0
57213000	FROOT LOOPS CEREAL	Froot_Loops	Froot Loops	0	57213000.0
57214000	FROSTED MINI-WHEATS CEREAL (INCL ALL FLAVORS)	Frosted_Mini_Wheats	Frosted Mini-Wheats	0	57214000.0
57237300	HONEY BUNCHES OF OATS W/ ALMONDS, POST	Honey_Bunches_of_Oats_with_Almonds_Post	Honey Bunches of Oats with Almonds, Post	0	57237300.0
57241000	HONEY NUT CHEERIOS	Honey_Nut_Cheerios	Honey Nut Cheerios	0	57241000.0
57301530	KASHI HEART TO HEART	Kashi_Heart_to_Heart	Kashi Heart to Heart	0	57301530.0
57304100	LIFE CEREAL (PLAIN  CINNAMON)	Life_plain_and_cinnamon_	Life (plain and cinnamon)	0	57304100.0
